pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2023-07-15,91.8,-0.79,5.17,"Duran, Jarren",680776,573186,,ball,,,,,14.0,,R,L,R,CHC,BOS,B,,,1,0,2023,-0.89,0.1,0.9188710787081522,1.0297071345816775,,,,0,6,Top,,,,,,,6.220348942871211,-133.7191397372493,-4.898835079606925,-11.947907958852747,25.052689165091003,-30.20739361167056,3.29454155930851,1.71979366076195,,,,91.9,2323.0,6.0,717403,543228,641820,666624,621550,663538,664023,641355,673548,54.52,,,,,,,,45,2,Sinker,8,1,1,8,1,8,1,8,Standard,Standard,222.0,-0.001,0.071,,,,,-0.071,,7,-7,0.984,0.016,32,26,32,27,3,2,9.0,1.0,5.0,1.0,2.57,0.89,-0.89,27.3,,,,,
FF,2023-07-15,92.2,-0.97,5.1,"Duran, Jarren",680776,573186,,ball,,,,,13.0,,R,L,R,CHC,BOS,B,,,0,0,2023,-0.81,1.13,-1.64167065914612,2.432212885228519,,,,0,6,Top,,,,,,,0.0477017527533163,-134.35403727567507,-3.45281903765456,-9.922175452423884,26.38056262386616,-17.946596453567995,3.31681074980913,1.69762479318853,,,,91.9,2389.0,5.8,717403,543228,641820,666624,621550,663538,664023,641355,673548,54.66,,,,,,,,45,1,4-Seam Fastball,8,1,1,8,1,8,1,8,Standard,Standard,225.0,-0.001,0.04,,,,,-0.04,,7,-7,0.985,0.015,32,26,32,27,3,2,9.0,1.0,5.0,1.0,1.53,0.81,-0.81,31.1,,,,,
SI,2023-07-15,92.0,-0.76,5.16,"Duran, Jarren",680776,573186,walk,ball,,,,,14.0,Jarren Duran walks. Connor Wong to 2nd.,R,L,R,CHC,BOS,B,,,3,0,2023,-0.81,0.5,0.9043513249092257,0.7409311868380786,,,657136.0,1,3,Top,,,,,,,5.917356045399469,-133.79041010562122,-6.41426243867106,-11.019994890675603,28.64427994730863,-24.952306391371508,3.27234601405679,1.65334825907295,,,,91.2,2252.0,5.8,717403,543228,641820,666624,621550,663538,664023,641355,673548,54.69,,0.695903,0.7,1.0,0.0,0.0,,16,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,222.0,-0.017,0.125,,,,,-0.125,,0,0,0.472,0.528,32,26,32,27,2,1,9.0,1.0,5.0,1.0,2.19,0.81,-0.81,31.4,,,,,
SI,2023-07-15,93.1,-0.84,5.12,"Duran, Jarren",680776,573186,,ball,,,,,14.0,,R,L,R,CHC,BOS,B,,,2,0,2023,-0.79,0.54,0.8808634813773941,0.7377997745437868,,,657136.0,1,3,Top,,,,,,,6.103508224339636,-135.47383786937857,-6.6591872843566655,-10.964861605032723,27.469452014942,-24.301827331781578,3.37875018724409,1.74202150090604,,,,92.7,2288.0,5.9,717403,543228,641820,666624,621550,663538,664023,641355,673548,54.59,,,,,,,,16,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,221.0,-0.012,0.11,,,,,-0.11,,0,0,0.484,0.516,32,26,32,27,2,1,9.0,1.0,5.0,1.0,2.07,0.79,-0.79,32.1,,,,,
FS,2023-07-15,87.5,-1.06,5.06,"Duran, Jarren",680776,573186,,ball,,,,,13.0,,R,L,R,CHC,BOS,B,,,1,0,2023,-1.36,0.25,-0.9389810289282344,1.8180677388335291,,,657136.0,1,3,Top,,,,,,,3.06747838622369,-127.45657388429689,-2.195551074580639,-15.501648387669588,25.924981738337017,-29.218545223529222,3.37875018724409,1.69768155104702,,,,86.7,1920.0,5.7,717403,543228,641820,666624,621550,663538,664023,641355,673548,54.77,,,,,,,,16,2,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,238.0,-0.009,0.054,,,,,-0.054,,0,0,0.493,0.507,32,26,32,27,2,1,9.0,1.0,5.0,1.0,2.72,1.36,-1.36,27.3,,,,,
FF,2023-07-15,94.7,-2.47,6.01,"Duran, Jarren",680776,605242,walk,ball,,,,,14.0,Jarren Duran walks. Enrique Hernandez to 2nd.,R,L,R,CHC,BOS,B,,,3,2,2023,0.07,1.26,0.97424178813111,1.2534721479584925,,,571771.0,0,8,Top,,,,,,,8.898858522671537,-137.50303844816543,-9.644845226643517,-1.0072020394854238,28.801036583395582,-14.18015172869988,3.36135509555871,1.65329204544814,,,,95.5,2489.0,6.8,717403,543228,641820,666624,621550,663538,664023,641355,673548,53.74,,0.695903,0.7,1.0,0.0,0.0,,64,7,4-Seam Fastball,10,3,3,10,3,10,3,10,Standard,Standard,201.0,-0.007,0.311,,,,,-0.311,,7,-7,0.991,0.009,30,26,30,27,1,3,6.0,1.0,3.0,1.0,1.28,-0.07,0.07,46.3,,,,,
FF,2023-07-15,94.0,-2.52,6.09,"Duran, Jarren",680776,605242,,foul,,,,,5.0,,R,L,R,CHC,BOS,S,,,3,2,2023,0.19,1.17,-0.1895760853408596,2.8300001662046492,,,571771.0,0,8,Top,,,,,,,5.650211040617614,-136.77955243012877,-5.387731510812936,1.3011735860722795,28.0278368104411,-16.543001000080068,3.38,1.72,98.0,78.9,11.0,95.0,2443.0,6.7,717403,543228,641820,666624,621550,663538,664023,641355,673548,53.8,,,,,,,,64,6,4-Seam Fastball,10,3,3,10,3,10,3,10,Standard,Standard,195.0,0.0,0.0,77.6,7.5,,,0.0,88.0,7,-7,0.991,0.009,30,26,30,27,1,3,6.0,1.0,3.0,1.0,1.4,-0.19,0.19,43.9,-2.0225412258295346,12.356825081470376,31.076502513216735,41.97251116710473,15.37118724546108
FF,2023-07-15,94.2,-2.54,6.01,"Duran, Jarren",680776,605242,,called_strike,,,,,1.0,,R,L,R,CHC,BOS,S,,,3,1,2023,-0.06,1.24,-0.7909003496935445,3.2541544469884256,,,571771.0,0,8,Top,,,,,,,4.720906526811871,-137.16146269470238,-4.283690900255198,-1.7220447426915235,27.39417371832537,-15.777346356614508,3.29454155930851,1.6311281540413,,,,95.2,2421.0,6.6,717403,543228,641820,666624,621550,663538,664023,641355,673548,53.89,,,,,,,,64,5,4-Seam Fastball,10,3,3,10,3,10,3,10,Standard,Standard,203.0,0.002,-0.068,,,,,0.068,,7,-7,0.989,0.011,30,26,30,27,1,3,6.0,1.0,3.0,1.0,1.31,0.06,-0.06,42.4,,,,,
FF,2023-07-15,95.7,-2.39,6.07,"Duran, Jarren",680776,605242,,called_strike,,,,,9.0,,R,L,R,CHC,BOS,S,,,3,0,2023,0.15,1.28,0.4049008066224683,1.6675275019319376,,,571771.0,0,8,Top,,,,,,,7.064647688683289,-139.02531486792134,-8.963997419341755,0.4586755994661382,29.024796496845095,-13.696042759425865,3.29454155930851,1.67545758995864,,,,96.4,2450.0,6.6,717403,543228,641820,666624,621550,663538,664023,641355,673548,53.9,,,,,,,,64,4,4-Seam Fastball,10,3,3,10,3,10,3,10,Standard,Standard,198.0,0.002,-0.07,,,,,0.07,,7,-7,0.987,0.013,30,26,30,27,1,3,6.0,1.0,3.0,1.0,1.2,-0.15,0.15,47.9,,,,,
FF,2023-07-15,93.3,-2.67,5.98,"Duran, Jarren",680776,605242,,ball,,,,,11.0,,R,L,R,CHC,BOS,B,,,2,0,2023,0.33,1.25,-0.9821586848354884,3.5025750310574466,,,571771.0,0,8,Top,,,,,,,3.639313714797798,-135.90330816038198,-3.4098141189185975,3.360521345661944,28.330893944097724,-16.106480904706096,3.25000911363799,1.65329204544814,,,,94.0,2406.0,6.5,717403,543228,641820,666624,621550,663538,664023,641355,673548,53.98,,,,,,,,64,3,4-Seam Fastball,10,3,3,10,3,10,3,10,Standard,Standard,194.0,-0.003,0.116,,,,,-0.116,,7,-7,0.99,0.01,30,26,30,27,1,3,6.0,1.0,3.0,1.0,1.35,-0.33,0.33,43.2,,,,,
FF,2023-07-15,94.0,-2.7,6.06,"Duran, Jarren",680776,605242,,ball,,,,,11.0,,R,L,R,CHC,BOS,B,,,1,0,2023,0.22,1.0,-1.1387833518716437,3.4175036634982505,,,571771.0,0,8,Top,,,,,,,3.5601348559891224,-136.91748963384728,-3.3972047721733536,2.0938942033137375,28.123192115917178,-19.033550197379284,3.31681074980913,1.65329204544814,,,,94.7,2410.0,6.5,717403,543228,641820,666624,621550,663538,664023,641355,673548,53.99,,,,,,,,64,2,4-Seam Fastball,10,3,3,10,3,10,3,10,Standard,Standard,190.0,-0.001,0.055,,,,,-0.055,,7,-7,0.991,0.009,30,26,30,27,1,3,6.0,1.0,3.0,1.0,1.56,-0.22,0.22,44.0,,,,,
FF,2023-07-15,93.9,-2.5,6.12,"Duran, Jarren",680776,605242,,ball,,,,,11.0,,R,L,R,CHC,BOS,B,,,0,0,2023,0.14,1.19,-0.1718890183566107,3.471982191289354,,,571771.0,0,8,Top,,,,,,,5.733959196535766,-136.73986316945334,-3.8201235038925434,0.6013460203739811,28.82172233591664,-16.529728470173605,3.33908192659581,1.67545758995864,,,,94.6,2407.0,6.6,717403,543228,641820,666624,621550,663538,664023,641355,673548,53.94,,,,,,,,64,1,4-Seam Fastball,10,3,3,10,3,10,3,10,Standard,Standard,196.0,-0.001,0.03,,,,,-0.03,,7,-7,0.992,0.008,30,26,30,27,1,3,6.0,1.0,3.0,1.0,1.38,-0.14,0.14,49.9,,,,,
SI,2023-07-15,91.6,-0.83,5.15,"Duran, Jarren",680776,573186,field_out,hit_into_play,,,,,14.0,"Jarren Duran grounds out, second baseman Christopher Morel to first baseman Trey Mancini.",R,L,R,CHC,BOS,X,4.0,ground_ball,3,1,2023,-1.25,0.11,0.8587093912480379,1.7561852648046394,,,,0,1,Top,142.64,146.75,,,,,6.87690693815281,-133.35837661084472,-2.9954642496756323,-16.317443422148564,25.23129417800554,-30.500303571015237,3.38,1.72,7.0,100.4,-14.0,91.2,2124.0,5.7,717403,543228,641820,666624,621550,663538,664023,641355,673548,54.77,0.243,0.233,0.0,1.0,0.0,0.0,2.0,1,5,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,226.0,0.036,-0.442,75.1,7.6,,0.268,0.442,100.4,0,0,0.486,0.514,32,26,32,27,1,0,9.0,1.0,5.0,1.0,2.58,1.25,-1.25,30.9,-7.576433566564234,-0.7064766238156508,41.39195970017333,32.61588006994574,21.295137070166533
SI,2023-07-15,90.2,-1.01,5.11,"Duran, Jarren",680776,573186,,called_strike,,,,,6.0,,R,L,R,CHC,BOS,S,,,3,0,2023,-1.21,0.14,0.2807346316241172,2.470498212801258,,,,0,1,Top,,,,,,,5.698205633159928,-131.43083803677104,-0.9838291049880248,-15.179046535753924,24.914116136466365,-30.51192869815688,3.27234601405679,1.69768155104702,,,,89.7,2082.0,5.7,717403,543228,641820,666624,621550,663538,664023,641355,673548,54.82,,,,,,,,1,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,233.0,0.008,-0.086,,,,,0.086,,0,0,0.478,0.522,32,26,32,27,1,0,9.0,1.0,5.0,1.0,2.63,1.21,-1.21,27.5,,,,,
SI,2023-07-15,90.7,-0.86,5.18,"Duran, Jarren",680776,573186,,ball,,,,,13.0,,R,L,R,CHC,BOS,B,,,2,0,2023,-1.16,0.03,-0.0753016166912531,1.0086379338267308,,,,0,1,Top,,,,,,,4.378889993558131,-132.10424758118293,-4.577602083897732,-14.4857762906103,26.26546693996776,-31.077357408003255,3.27234601405679,1.7198506909309,,,,90.0,2203.0,5.7,717403,543228,641820,666624,621550,663538,664023,641355,673548,54.83,,,,,,,,1,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,228.0,-0.011,0.151,,,,,-0.151,,0,0,0.489,0.511,32,26,32,27,1,0,9.0,1.0,5.0,1.0,2.72,1.16,-1.16,30.5,,,,,
SI,2023-07-15,91.9,-0.96,5.16,"Duran, Jarren",680776,573186,,ball,,,,,14.0,,R,L,R,CHC,BOS,B,,,1,0,2023,-1.26,0.4,0.8791394810965294,1.4639140507257913,,,,0,1,Top,,,,,,,7.296043978589402,-133.6848950362659,-4.408379020353401,-16.682012950340923,25.365585539590693,-26.708780166818777,3.29461350435984,1.74202150090604,,,,91.4,2187.0,5.7,717403,543228,641820,666624,621550,663538,664023,641355,673548,54.77,,,,,,,,1,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,226.0,-0.007,0.071,,,,,-0.071,,0,0,0.496,0.504,32,26,32,27,1,0,9.0,1.0,5.0,1.0,2.28,1.26,-1.26,32.7,,,,,
SI,2023-07-15,91.4,-1.02,5.22,"Duran, Jarren",680776,573186,,ball,,,,,13.0,,R,L,R,CHC,BOS,B,,,0,0,2023,-1.22,0.22,-0.5388387058248694,1.3439414814270323,,,,0,1,Top,,,,,,,3.778929488536696,-133.1625456669653,-4.361800460815661,-15.360662182651897,26.25846346022394,-28.904381734543566,3.33915443253705,1.67551407563589,,,,90.5,2214.0,5.5,717403,543228,641820,666624,621550,663538,664023,641355,673548,55.0,,,,,,,,1,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,229.0,-0.004,0.04,,,,,-0.04,,0,0,0.5,0.5,32,26,32,27,1,0,9.0,1.0,5.0,1.0,2.49,1.22,-1.22,27.4,,,,,
,2023-07-15,,,,"Duran, Jarren",680776,573186,,automatic_ball,,,,,,,R,L,R,CHC,BOS,B,,,0,0,2023,,,,,,,657136.0,1,3,Top,,,,,,,,,,,,,,,,,,,,,717403,543228,641820,666624,621550,663538,664023,641355,673548,,,,,,,,,16,1,,0,0,0,0,0,0,0,0,,,,-0.004,,,,,,,,0,0,0.497,0.503,32,26,32,27,2,1,9.0,1.0,5.0,1.0,,,,,,,,,
CH,2023-07-14,80.0,-2.58,6.12,"Duran, Jarren",680776,543294,field_out,hit_into_play,,,,,13.0,"Jarren Duran grounds out, second baseman Christopher Morel to first baseman Jared Young.",R,L,R,CHC,BOS,X,4.0,ground_ball,1,1,2023,-0.96,0.68,-0.3415096362931811,1.38036977632072,,,,2,4,Top,162.42,157.48,,,,,6.647899545817549,-116.2366744335457,-4.962666922309046,-9.932540531746014,21.535504247011012,-25.228636576794123,3.38,1.72,23.0,80.1,-2.0,78.9,2087.0,5.6,717419,571466,676724,666624,670156,663538,664023,641355,673548,54.89,0.174,0.159,0.0,1.0,0.0,0.0,2.0,32,3,Changeup,1,5,5,1,5,1,5,1,Standard,Standard,225.0,0.005,-0.261,79.1,8.8,,0.178,0.261,88.0,-4,4,0.139,0.861,33,26,34,27,3,2,5.0,5.0,5.0,1.0,2.88,0.96,-0.96,47.4,13.956702308435284,-9.854118512520715,34.133166502572884,45.40361096442288,36.90019460474258
FF,2023-07-14,87.2,-2.69,5.99,"Duran, Jarren",680776,543294,,foul,,,,,8.0,,R,L,R,CHC,BOS,S,,,1,0,2023,-0.5,1.2,-0.1063726037531942,1.6908621702791464,,,,2,4,Top,,,,,,,7.126337788899166,-126.76224497914448,-6.544407969999263,-6.82936716808777,25.78790900536447,-18.102932595359004,3.38,1.72,266.0,86.3,47.0,86.1,2108.0,5.6,717419,571466,676724,666624,670156,663538,664023,641355,673548,54.85,,,,,,,,32,2,4-Seam Fastball,1,5,5,1,5,1,5,1,Standard,Standard,214.0,0.0,-0.056,78.1,7.9,,,0.056,88.0,-4,4,0.139,0.861,33,26,34,27,3,2,5.0,5.0,5.0,1.0,1.81,0.5,-0.5,47.3,-5.609903093132449,-0.150890527363761,41.07027267662012,43.16484033361517,23.58753292848012
FF,2023-07-14,87.9,-2.61,6.0,"Duran, Jarren",680776,543294,,ball,,,,,13.0,,R,L,R,CHC,BOS,B,,,0,0,2023,-0.45,1.23,-0.0004847534803398,0.9899008912562062,,,,2,4,Top,,,,,,,7.1599063061079224,-127.52598082681006,-8.424845907495069,-6.4519211467324284,27.102582830777983,-17.17056650984134,3.37278835008487,1.62027358065094,,,,86.7,2083.0,5.8,717419,571466,676724,666624,670156,663538,664023,641355,673548,54.75,,,,,,,,32,1,4-Seam Fastball,1,5,5,1,5,1,5,1,Standard,Standard,213.0,0.0,0.043,,,,,-0.043,,-4,4,0.139,0.861,33,26,34,27,3,2,5.0,5.0,5.0,1.0,1.75,0.45,-0.45,44.7,,,,,
FF,2023-07-14,88.7,-2.91,5.92,"Duran, Jarren",680776,543294,double,hit_into_play,,,,,7.0,Jarren Duran doubles (28) on a line drive to left fielder Ian Happ.,R,L,R,CHC,BOS,X,7.0,line_drive,2,2,2023,-0.51,0.95,-0.7280739488343735,1.9582296290986076,,,,0,3,Top,82.91,85.97,,,,,6.303797884301307,-128.9106323329396,-5.534026607096905,-7.0124432911961465,27.418787440811407,-20.59374662036788,3.38,1.72,266.0,96.4,14.0,87.4,2153.0,5.6,717419,571466,676724,666624,670156,663538,664023,641355,673548,54.9,0.911,0.915,1.25,1.0,1.0,1.0,4.0,17,5,4-Seam Fastball,0,2,2,0,2,0,2,0,Infield shade,Standard,212.0,-0.051,0.732,78.2,7.9,,1.168,-0.732,96.4,-2,2,0.291,0.7090000000000001,33,26,34,27,2,1,5.0,5.0,5.0,1.0,1.96,0.51,-0.51,39.8,6.071543821577683,15.607522393973989,31.796991974342976,50.015730648941215,21.804038590068004
FF,2023-07-14,87.4,-2.56,6.0,"Duran, Jarren",680776,543294,,foul,,,,,8.0,,R,L,R,CHC,BOS,S,,,2,1,2023,-0.28,1.11,0.0786754233228932,1.8027225536364044,,,,0,3,Top,,,,,,,6.869863575266093,-127.06853691518872,-6.215700514047051,-4.403153525935628,24.234992521782928,-19.03769989451152,3.38,1.72,211.0,76.1,51.0,86.7,2022.0,5.7,717419,571466,676724,666624,670156,663538,664023,641355,673548,54.77,,,,,,,,17,4,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,216.0,0.006,-0.074,79.3,7.8,,,0.074,88.0,-2,2,0.285,0.7150000000000001,33,26,34,27,2,1,5.0,5.0,5.0,1.0,1.86,0.28,-0.28,44.3,-2.985995709884322,4.607577415924409,37.33905559342479,41.26485129246753,21.29702519200217
FF,2023-07-14,87.5,-2.68,6.04,"Duran, Jarren",680776,543294,,called_strike,,,,,7.0,,R,L,R,CHC,BOS,S,,,2,0,2023,-0.4,1.24,-0.3411521233892009,1.7024058652714746,,,,0,3,Top,,,,,,,6.354061069883779,-127.19177967813644,-6.826681515539646,-5.565357010915445,24.447104783511097,-17.456422317634576,3.32823974282991,1.59811106065084,,,,86.5,2068.0,5.5,717419,571466,676724,666624,670156,663538,664023,641355,673548,54.95,,,,,,,,17,3,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,212.0,0.005,-0.065,,,,,0.065,,-2,2,0.28,0.72,33,26,34,27,2,1,5.0,5.0,5.0,1.0,1.72,0.4,-0.4,44.2,,,,,
FF,2023-07-14,87.6,-2.71,5.93,"Duran, Jarren",680776,543294,,ball,,,,,13.0,,R,L,R,CHC,BOS,B,,,1,0,2023,-0.43,1.17,-1.0082469624549246,2.31474143724634,,,,0,3,Top,,,,,,,4.931771403640142,-127.4369767482154,-4.987612227207301,-5.6667512332465035,24.87303054865321,-18.61272632150315,3.350513048568,1.59811106065084,,,,86.9,2046.0,5.7,717419,571466,676724,666624,670156,663538,664023,641355,673548,54.78,,,,,,,,17,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,217.0,-0.005,0.071,,,,,-0.071,,-2,2,0.285,0.7150000000000001,33,26,34,27,2,1,5.0,5.0,5.0,1.0,1.79,0.43,-0.43,40.0,,,,,
FF,2023-07-14,88.0,-2.69,5.97,"Duran, Jarren",680776,543294,,ball,,,,,13.0,,R,L,R,CHC,BOS,B,,,0,0,2023,-0.31,1.24,-0.2706662182310366,1.242143178165823,,,,0,3,Top,,,,,,,6.427340890641544,-127.89656190389644,-7.876988468714582,-4.6316336817389105,24.692049759012004,-17.185663212900543,3.32823974282991,1.62027358065094,,,,87.3,2067.0,5.8,717419,571466,676724,666624,670156,663538,664023,641355,673548,54.72,,,,,,,,17,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,213.0,-0.003,0.04,,,,,-0.04,,-2,2,0.288,0.712,33,26,34,27,2,1,5.0,5.0,5.0,1.0,1.7,0.31,-0.31,42.1,,,,,
CH,2023-07-14,84.3,-1.7,6.03,"Duran, Jarren",680776,665871,single,hit_into_play,,,,,1.0,Jarren Duran singles on a sharp ground ball to left fielder Ian Happ.,R,L,R,CHC,BOS,X,7.0,ground_ball,1,0,2023,-1.18,0.69,-0.6253158027149102,2.880865824891787,,,,0,9,Top,78.23,102.97,,,,,4.83796757577324,-122.66723761405608,-2.2762430365753215,-12.852826584911789,25.30129457703191,-24.999876698001707,3.38,1.72,89.0,101.6,2.0,84.0,1575.0,6.2,717419,571466,676724,666624,670156,663538,664023,641355,673548,54.29,0.534,0.516,0.9,1.0,1.0,0.0,4.0,68,2,Changeup,3,8,8,3,8,3,8,3,Standard,Standard,233.0,-0.001,0.392,,,,0.638,-0.392,101.6,-5,5,0.006,0.994,25,26,26,27,1,4,6.0,5.0,6.0,1.0,2.53,1.18,-1.18,57.5,,,,,
FF,2023-07-14,93.8,-1.73,5.89,"Duran, Jarren",680776,665871,,ball,,,,,14.0,,R,L,R,CHC,BOS,B,,,0,0,2023,-0.64,1.31,0.6376135209482766,1.359315848795017,,,,0,9,Top,,,,,,,7.5345669271150655,-136.17308630063414,-8.863450125228571,-9.592636561303143,28.93801739055724,-14.06851447688769,3.42852351447775,1.67571644565847,,,,93.8,2144.0,6.3,717419,571466,676724,666624,670156,663538,664023,641355,673548,54.16,,,,,,,,68,1,4-Seam Fastball,3,8,8,3,8,3,8,3,Standard,Standard,218.0,0.0,0.04,,,,,-0.04,,-5,5,0.006,0.994,25,26,26,27,1,4,6.0,5.0,6.0,1.0,1.28,0.64,-0.64,47.7,,,,,
CH,2023-07-14,81.7,-2.71,6.19,"Duran, Jarren",680776,543294,strikeout,swinging_strike,,,,,13.0,Jarren Duran strikes out swinging.,R,L,R,CHC,BOS,S,2.0,,0,2,2023,-1.05,0.57,-1.2753265626936583,1.7698513982965132,,,,0,1,Top,,,,,,,5.148225942123285,-118.76835963496396,-4.384321173167675,-10.951931222976324,23.80735094852224,-26.09249541052676,3.38,1.72,,,,80.1,2154.0,5.3,717419,571466,676724,666624,670156,663538,664023,641355,673548,55.19,,0.0,0.0,1.0,0.0,0.0,,1,4,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,224.0,0.013,-0.169,70.5,8.9,0.586761012,,0.169,,0,0,0.509,0.491,33,26,34,27,1,0,5.0,5.0,5.0,1.0,2.86,1.05,-1.05,45.7,11.070135234035156,-9.787471198234137,26.26005422140491,58.04053968294611,29.404916291403335
CH,2023-07-14,81.2,-2.67,6.14,"Duran, Jarren",680776,543294,,foul,,,,,13.0,,R,L,R,CHC,BOS,S,,,0,2,2023,-1.13,0.69,-1.2411797241539173,2.165154402418395,,,,0,1,Top,,,,,,,5.278525398403526,-118.1957828546263,-3.5650882636337613,-11.570937668501749,22.74317904315696,-25.237728123006747,3.38,1.72,,,,80.2,2216.0,5.6,717419,571466,676724,666624,670156,663538,664023,641355,673548,54.89,,,,,,,,1,3,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,223.0,0.0,0.0,65.4,8.2,,,0.0,,0,0,0.509,0.491,33,26,34,27,1,0,5.0,5.0,5.0,1.0,2.77,1.13,-1.13,46.2,3.1684545103870003,7.898232174475607,27.267819106742216,57.02866632464584,20.0515520965302
FS,2023-07-14,86.0,-1.09,5.73,"Duran, Jarren",680776,643410,field_out,hit_into_play,,,,,8.0,"Jarren Duran grounds out, first baseman Jared Young to pitcher Mark Leiter Jr.",R,L,R,CHC,BOS,X,3.0,ground_ball,0,2,2023,-0.29,0.22,0.0642931709960554,2.1303307858989453,,,,0,7,Top,160.0,166.57,,,,,3.342216705403731,-125.22128155539696,-2.7736828913357296,-3.759619461369589,24.838553128863676,-29.51620499057129,3.38,1.72,5.0,85.3,-23.0,86.6,952.0,6.6,717419,571466,676724,666624,670156,663538,664023,641355,673548,53.92,0.089,0.082,0.0,1.0,0.0,0.0,2.0,53,3,Split-Finger,3,5,5,3,5,3,5,3,Infield shade,Standard,227.0,0.01,-0.169,82.0,8.3,,0.093,0.169,88.0,-2,2,0.191,0.8089999999999999,32,26,32,27,1,3,8.0,5.0,3.0,1.0,2.85,0.29,-0.29,52.0,10.872583959389072,-11.531998130332886,28.000605318081487,41.21523095339048,34.56291954642176
FS,2023-07-14,86.0,-1.39,5.62,"Duran, Jarren",680776,643410,,swinging_strike,,,,,14.0,,R,L,R,CHC,BOS,S,,,0,1,2023,-0.38,0.05,0.2034719490753666,0.3990077497534128,,,,0,7,Top,,,,,,,4.580321707509412,-125.082869512263,-6.281044569897037,-4.860193366048916,24.635165825599508,-30.618769614494475,3.38,1.72,,,,86.7,892.0,6.7,717419,571466,676724,666624,670156,663538,664023,641355,673548,53.81,,,,,,,,53,2,Split-Finger,3,5,5,3,5,3,5,3,Standard,Standard,234.0,0.004,-0.054,76.4,9.2,10.51138224,,0.054,,-2,2,0.187,0.813,32,26,32,27,1,3,8.0,5.0,3.0,1.0,3.03,0.38,-0.38,46.0,23.382849520423484,-27.55454862451588,34.416727455166054,40.61252301954258,48.22236581204193
FF,2023-07-14,88.4,-2.72,6.05,"Duran, Jarren",680776,543294,,foul,,,,,6.0,,R,L,R,CHC,BOS,S,,,0,1,2023,-0.13,1.08,0.3271592282952378,2.301179099797088,,,,0,1,Top,,,,,,,7.605887599734878,-128.53563383615227,-5.272473473385769,-2.9055467276024176,25.591207531320133,-19.243445020133468,3.38,1.72,139.0,70.1,15.0,87.6,2152.0,5.8,717419,571466,676724,666624,670156,663538,664023,641355,673548,54.75,,,,,,,,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,210.0,0.006,-0.054,76.8,7.3,,,0.054,88.0,0,0,0.503,0.497,33,26,34,27,1,0,5.0,5.0,5.0,1.0,1.83,0.13,-0.13,43.3,-7.991598703686106,13.069371941048107,37.67710122943864,39.15663520417973,15.236073198986908
