pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2022-09-30,80.0,-2.89,6.0,"Duran, Jarren",680776,666201,,foul,,,,,5.0,,R,L,R,TOR,BOS,S,,,0,0,2022,1.13,0.03,-0.1896621814658985,2.4017017821411715,,,,2,3,Top,,,,,,,3.827353169668815,-116.3608217148185,-1.1929816452998043,9.372814497409806,24.210377824488436,-31.892958480864024,3.6,1.76,136.0,63.7,18.0,79.8,2079.0,6.4,661751,672386,665489,593160,656305,666182,606132,543807,606192,54.09,,,,,,,,20,1,Slider,2,0,0,2,0,2,0,2,Infield shift,Standard,51.0,0.002,-0.043,,,,,0.043,88.0,2,-2,0.754,0.246,24,25,24,26,2,1,6.0,35.0,7.0,,3.57,-1.13,1.13,37.5,,,,,
SL,2022-09-30,85.7,2.22,5.65,"Duran, Jarren",680776,579328,field_out,hit_into_play,,,,,13.0,"Jarren Duran grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr. Reese McGuire to 2nd.",R,L,L,TOR,BOS,X,6.0,ground_ball,0,2,2022,-0.43,-0.38,-0.8029694588605911,1.5405291125483944,,,624512.0,1,8,Top,118.75,169.75,,,,,-6.3078916433667205,-124.75174270585048,-2.6788002565360847,-3.2154128734776006,25.59913495869229,-35.76799135208255,3.6,1.76,3.0,76.4,-26.0,86.1,2631.0,6.6,661751,672386,665489,593160,656305,666182,606132,543807,606192,53.9,0.064,0.067,0.0,1.0,0.0,0.0,2.0,63,3,Slider,8,0,0,8,0,8,0,8,Standard,Standard,326.0,0.001,-0.216,,,,0.067,0.216,88.0,8,-8,0.998,0.002,31,25,31,26,1,3,2.0,35.0,5.0,,3.48,-0.43,-0.43,47.8,,,,,
FF,2022-09-30,95.2,2.7,5.35,"Duran, Jarren",680776,579328,,called_strike,,,,,8.0,,R,L,L,TOR,BOS,S,,,0,1,2022,0.96,1.45,0.255692167284361,1.450455664769694,,,624512.0,1,8,Top,,,,,,,-8.612672979977557,-138.1034720749365,-7.802100248559071,14.29396234945993,33.061736385595964,-12.013518296709297,3.41,1.54,,,,95.3,2368.0,6.7,661751,672386,665489,593160,656305,666182,606132,543807,606192,53.82,,,,,,,,63,2,4-Seam Fastball,8,0,0,8,0,8,0,8,Standard,Standard,133.0,0.0,-0.058,,,,,0.058,,8,-8,0.998,0.002,31,25,31,26,1,3,2.0,35.0,5.0,,1.1,0.96,0.96,34.7,,,,,
FF,2022-09-30,96.1,2.6,5.37,"Duran, Jarren",680776,579328,,called_strike,,,,,5.0,,R,L,L,TOR,BOS,S,,,0,0,2022,0.97,1.47,-0.0362205416025052,2.1043136870108468,,,624512.0,1,8,Top,,,,,,,-9.217803354603296,-139.453460483847,-6.345560730956478,14.788685137023208,33.85894999925228,-11.74679589013409,3.35497311741407,1.4075810454951,,,,96.3,2408.0,6.7,661751,672386,665489,593160,656305,666182,606132,543807,606192,53.79,,,,,,,,63,1,4-Seam Fastball,8,0,0,8,0,8,0,8,Standard,Standard,133.0,0.0,-0.041,,,,,0.041,,8,-8,0.998,0.002,31,25,31,26,1,3,2.0,35.0,5.0,,1.03,0.97,0.97,35.3,,,,,
CH,2022-09-30,84.2,-2.59,6.17,"Duran, Jarren",680776,666201,field_out,hit_into_play,,,,,7.0,"Jarren Duran grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.",R,L,R,TOR,BOS,X,4.0,ground_ball,1,1,2022,-1.42,1.1,-0.3316991819173398,2.263671198903308,,,,0,1,Top,150.49,142.13,,,,,8.067231888481228,-122.19141435530491,-4.795350831803187,-15.84571716348212,26.55995703317995,-20.383588684304303,3.6,1.76,63.0,74.8,5.0,83.9,1848.0,6.5,661751,672386,665489,593160,656305,666182,606132,543807,606192,53.99,0.261,0.239,0.0,1.0,0.0,0.0,2.0,1,3,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,232.0,0.021,-0.236,,,,0.284,0.236,88.0,0,0,0.501,0.499,24,25,24,26,1,0,6.0,35.0,7.0,,2.16,1.42,-1.42,40.4,,,,,
SI,2022-09-30,91.2,-2.63,6.21,"Duran, Jarren",680776,666201,,called_strike,,,,,6.0,,R,L,R,TOR,BOS,S,,,1,0,2022,-1.3,1.11,0.5397389553334067,2.2102401083697254,,,,0,1,Top,,,,,,,10.758067133341038,-132.1980035404516,-6.437629531614729,-17.69330469986893,31.590241776696896,-17.932740698019867,3.46290739861143,1.62280797071293,,,,90.6,2148.0,6.4,661751,672386,665489,593160,656305,666182,606132,543807,606192,54.08,,,,,,,,1,2,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,212.0,0.005,-0.048,,,,,0.048,,0,0,0.496,0.504,24,25,24,26,1,0,6.0,35.0,7.0,,1.68,1.3,-1.3,38.4,,,,,
SI,2022-09-30,91.4,-2.69,6.2,"Duran, Jarren",680776,666201,,ball,,,,,13.0,,R,L,R,TOR,BOS,B,,,0,0,2022,-1.4,1.1,-0.3481538355072631,1.5262067317775283,,,,0,1,Top,,,,,,,8.932882303034196,-132.57503540756787,-8.221852802313078,-18.4637340913345,30.409136174542585,-17.490137690929288,3.50908060712747,1.74153030879306,,,,91.2,2127.0,6.5,661751,672386,665489,593160,656305,666182,606132,543807,606192,54.0,,,,,,,,1,1,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,214.0,-0.004,0.037,,,,,-0.037,,0,0,0.5,0.5,24,25,24,26,1,0,6.0,35.0,7.0,,1.66,1.4,-1.4,41.8,,,,,
ST,2022-08-26,68.8,3.24,4.89,"Duran, Jarren",680776,642232,sac_fly,hit_into_play,,,,,14.0,Jarren Duran out on a sacrifice fly to right fielder Randy Arozarena. Enrique Hernandez scores.,R,L,L,BOS,TB,X,9.0,fly_ball,0,1,2022,-1.39,0.28,1.0067543257911,2.375971701464182,571771.0,,608700.0,0,4,Bot,196.85,103.19,,,,,-1.9850536195093464,-100.15549686765564,2.6641060926362368,-8.926475622601213,17.447035248782957,-31.008383967574098,3.61,1.76,294.0,85.3,44.0,68.9,2078.0,6.5,663171,642336,596847,644374,650490,670764,444482,642350,668227,54.0,,0.005,0.0,1.0,0.0,0.0,3.0,35,2,Sweeper,2,4,2,4,4,3,3,4,Strategic,Standard,282.0,-0.023,-0.155,,,,,0.155,88.0,-2,-2,0.455,0.455,30,25,31,26,2,1,5.0,1.0,9.0,35.0,4.56,-1.39,-1.39,18.4,,,,,
FF,2022-08-26,85.8,2.69,5.66,"Duran, Jarren",680776,642232,,called_strike,,,,,1.0,,R,L,L,BOS,TB,S,,,0,0,2022,1.07,0.91,-0.345787515246746,2.8013837181307317,571771.0,,608700.0,0,4,Bot,,,,,,,-9.367771125478416,-124.731909025134,-2.3982684518580006,12.96693723805286,22.314116223111448,-22.3284869514373,3.14387006493032,1.55738386977529,,,,86.4,1678.0,6.5,663171,642336,596847,644374,650490,670764,444482,642350,668227,54.04,,,,,,,,35,1,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,120.0,-0.011,-0.045,,,,,0.045,,-2,-2,0.466,0.466,30,25,31,26,2,1,5.0,1.0,9.0,35.0,2.16,1.07,1.07,30.8,,,,,
ST,2022-08-26,73.2,3.33,4.83,"Duran, Jarren",680776,642232,strikeout,swinging_strike,,,,,13.0,Jarren Duran strikes out swinging.,R,L,L,BOS,TB,S,2.0,,2,2,2022,-1.34,0.25,-1.4409077558858974,2.2435214588348185,,571771.0,608700.0,1,2,Bot,,,,,,,-7.317751299335065,-106.27082203575198,1.7966618935572545,-8.736882814736914,19.790281503089325,-30.877673420560264,3.61,1.76,,,,73.1,2239.0,6.6,663171,642336,596847,664040,650490,670764,444482,642350,668227,53.94,,0.0,0.0,1.0,0.0,0.0,,18,5,Sweeper,1,3,1,3,3,1,1,3,Standard,Standard,271.0,-0.043,-0.198,,,,,0.198,,-2,-2,0.379,0.379,30,25,31,26,1,0,5.0,1.0,9.0,35.0,4.05,-1.34,-1.34,16.9,,,,,
ST,2022-08-26,73.1,3.18,4.83,"Duran, Jarren",680776,642232,,ball,,,,,13.0,,R,L,L,BOS,TB,B,,,1,2,2022,-1.29,0.6,-2.6261723399116947,1.5183726694531403,,571771.0,608700.0,1,2,Bot,,,,,,,-9.530280049687832,-106.09376895984325,-0.2681116423309377,-7.985344574526568,19.3841525879956,-27.818489886093168,3.49563859772431,1.76236450769255,,,,73.4,2319.0,6.8,663171,642336,596847,664040,650490,670764,444482,642350,668227,53.73,,,,,,,,18,4,Sweeper,1,3,1,3,3,1,1,3,Standard,Standard,270.0,0.007,0.031,,,,,-0.031,,-2,-2,0.372,0.372,30,25,31,26,1,0,5.0,1.0,9.0,35.0,3.71,-1.29,-1.29,16.1,,,,,
FF,2022-08-26,86.6,2.71,5.46,"Duran, Jarren",680776,642232,,foul,,,,,2.0,,R,L,L,BOS,TB,S,,,1,1,2022,1.15,1.07,0.1512368138633937,3.060015286703111,,571771.0,608700.0,1,2,Bot,,,,,,,-8.480979520864912,-125.88569590424515,-1.6977901349926043,13.933926955546948,25.144567414246023,-20.66027912430011,3.61,1.76,146.0,74.1,14.0,87.0,1758.0,6.6,663171,642336,596847,664040,650490,670764,444482,642350,668227,53.95,,,,,,,,18,3,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,119.0,-0.012,-0.061,,,,,0.061,88.0,-2,-2,0.384,0.384,30,25,31,26,1,0,5.0,1.0,9.0,35.0,1.97,1.15,1.15,26.8,,,,,
FF,2022-08-26,85.6,2.75,5.53,"Duran, Jarren",680776,642232,,called_strike,,,,,4.0,,R,L,L,BOS,TB,S,,,1,0,2022,1.22,0.92,-0.4178084512747666,2.579001546803389,,571771.0,608700.0,1,2,Bot,,,,,,,-9.984373092323557,-124.37440982405138,-2.5640333722699564,14.643518049889416,23.89527451108981,-22.296369303981542,3.58362009438835,1.76236450769255,,,,86.1,1764.0,6.6,663171,642336,596847,664040,650490,670764,444482,642350,668227,53.93,,,,,,,,18,2,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,122.0,-0.01,-0.046,,,,,0.046,,-2,-2,0.394,0.394,30,25,31,26,1,0,5.0,1.0,9.0,35.0,2.19,1.22,1.22,30.3,,,,,
FF,2022-08-26,86.9,2.79,5.57,"Duran, Jarren",680776,642232,,ball,,,,,12.0,,R,L,L,BOS,TB,B,,,0,0,2022,1.05,1.05,1.2669421047274456,3.4548853655916707,,571771.0,608700.0,1,2,Bot,,,,,,,-5.819184600718348,-126.43679485797304,-1.043063296129695,12.448960845116552,25.33482205931819,-20.914976489890808,3.67162018346485,1.76236450769255,,,,87.4,1741.0,6.6,663171,642336,596847,664040,650490,670764,444482,642350,668227,53.94,,,,,,,,18,1,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,115.0,0.007,0.032,,,,,-0.032,,-2,-2,0.387,0.387,30,25,31,26,1,0,5.0,1.0,9.0,35.0,1.97,1.05,1.05,29.1,,,,,
FF,2022-08-26,96.1,-1.96,5.86,"Duran, Jarren",680776,542888,strikeout,swinging_strike,,,,,6.0,Jarren Duran strikes out swinging.,R,L,R,BOS,TB,S,2.0,,1,2,2022,-0.1,1.43,0.4315492459651357,2.8181507094069267,571771.0,608700.0,,1,5,Bot,,,,,,,6.625129587037304,-139.7932097171061,-5.79164400239772,-2.754680908968897,29.277934623098194,-12.270588102177667,3.61,1.76,,,,97.2,2241.0,6.8,663171,642336,596847,644374,650490,670764,444482,642350,668227,53.74,,0.0,0.0,1.0,0.0,0.0,,48,4,4-Seam Fastball,5,4,5,4,4,5,5,4,Strategic,Standard,196.0,-0.052,-0.27,,,,,0.27,,1,1,0.767,0.767,31,25,32,26,1,2,1.0,1.0,4.0,35.0,1.03,0.1,-0.1,44.9,,,,,
FC,2022-08-26,92.8,-1.95,5.93,"Duran, Jarren",680776,542888,,foul,,,,,8.0,,R,L,R,BOS,TB,S,,,1,1,2022,0.53,0.74,0.0708172559385986,1.8114919039825783,571771.0,608700.0,,1,5,Bot,,,,,,,4.0281655380416215,-135.0814935386871,-6.428625298276054,5.682867861414335,27.77021382736828,-21.954062021486695,3.61,1.76,1.0,69.4,-50.0,93.4,2432.0,6.5,663171,642336,596847,644374,650490,670764,444482,642350,668227,54.01,,,,,,,,48,3,Cutter,5,4,5,4,4,5,5,4,Strategic,Standard,182.0,-0.019,-0.121,,,,,0.121,88.0,1,1,0.786,0.786,31,25,32,26,1,2,1.0,1.0,4.0,35.0,1.89,-0.53,0.53,44.0,,,,,
FF,2022-08-26,95.7,-2.16,5.78,"Duran, Jarren",680776,542888,,ball,,,,,13.0,,R,L,R,BOS,TB,B,,,0,1,2022,-0.61,1.32,-0.2296669512936545,1.4249491337764404,571771.0,608700.0,,1,5,Bot,,,,,,,6.5109982809463895,-139.01408491392846,-8.877929159921742,-9.413370890714017,31.50761435021586,-13.187693137695444,3.46631530939005,1.76236450769255,,,,96.1,2271.0,6.7,663171,642336,596847,644374,650490,670764,444482,642350,668227,53.84,,,,,,,,48,2,4-Seam Fastball,5,4,5,4,4,5,5,4,Strategic,Standard,215.0,0.007,0.037,,,,,-0.037,,1,1,0.779,0.779,31,25,32,26,1,2,1.0,1.0,4.0,35.0,1.18,0.61,-0.61,42.3,,,,,
CH,2022-08-26,91.3,0.54,6.09,"Duran, Jarren",680776,656222,strikeout,swinging_strike,,,,,4.0,Jarren Duran strikes out swinging.,R,L,L,BOS,TB,S,2.0,,1,2,2022,1.32,0.83,-0.3455331964507862,2.3662354763070903,,,,0,7,Bot,,,,,,,-5.082220921914903,-132.89888504762368,-5.325912240871859,16.70268171046016,26.831978759667923,-21.378793662927308,3.61,1.76,,,,91.8,1852.0,6.5,663171,642336,596847,644374,650490,670764,444482,642350,668227,54.04,,0.0,0.0,1.0,0.0,0.0,,65,5,Changeup,8,4,8,4,4,8,8,4,Standard,Standard,138.0,-0.002,-0.176,,,,,0.176,,4,4,0.97,0.97,28,25,29,26,1,3,2.0,1.0,5.0,35.0,1.89,1.32,1.32,50.7,,,,,
FC,2022-08-26,93.1,-1.99,5.92,"Duran, Jarren",680776,542888,,foul,,,,,9.0,,R,L,R,BOS,TB,S,,,0,0,2022,0.42,0.7,0.4047847189361362,1.943792907791804,571771.0,608700.0,,1,5,Bot,,,,,,,5.245209293444342,-135.55880513983917,-6.027269226699429,4.106563973895175,27.52877085142906,-22.46173528917603,3.61,1.76,4.0,76.4,-23.0,93.6,2445.0,6.4,663171,642336,596847,644374,650490,670764,444482,642350,668227,54.13,,,,,,,,48,1,Cutter,5,4,5,4,4,5,5,4,Strategic,Standard,183.0,-0.011,-0.058,,,,,0.058,88.0,1,1,0.79,0.79,31,25,32,26,1,2,1.0,1.0,4.0,35.0,1.91,-0.42,0.42,44.8,,,,,
CH,2022-08-26,90.7,0.55,6.07,"Duran, Jarren",680776,656222,,ball,,,,,13.0,,R,L,L,BOS,TB,B,,,0,2,2022,1.37,0.57,-0.7340075649588389,0.990468513553792,,,,0,7,Bot,,,,,,,-6.1618890183618875,-131.84419188915493,-8.052136333868384,17.281713117325452,26.310859169216933,-23.995801933563225,3.49563859772431,1.76236450769255,,,,91.3,1744.0,6.5,663171,642336,596847,644374,650490,670764,444482,642350,668227,53.95,,,,,,,,65,4,Changeup,8,4,8,4,4,8,8,4,Standard,Standard,143.0,0.0,0.019,,,,,-0.019,,4,4,0.97,0.97,28,25,29,26,1,3,2.0,1.0,5.0,35.0,2.19,1.37,1.37,52.7,,,,,
FF,2022-08-26,95.1,0.46,6.05,"Duran, Jarren",680776,656222,,foul,,,,,4.0,,R,L,L,BOS,TB,S,,,0,2,2022,0.5,1.54,-0.8029285359534537,2.7582703313138093,,,,0,7,Bot,,,,,,,-4.432883722502227,-138.36220648861092,-6.440748467122235,7.37073176576217,30.601932171689764,-11.197743689611617,3.61,1.76,242.0,75.1,33.0,95.5,2098.0,6.5,663171,642336,596847,644374,650490,670764,444482,642350,668227,53.99,,,,,,,,65,3,4-Seam Fastball,8,4,8,4,4,8,8,4,Standard,Standard,152.0,0.0,0.0,,,,,0.0,88.0,4,4,0.97,0.97,28,25,29,26,1,3,2.0,1.0,5.0,35.0,0.98,0.5,0.5,54.7,,,,,
CH,2022-08-26,90.1,0.51,6.05,"Duran, Jarren",680776,656222,,swinging_strike,,,,,13.0,,R,L,L,BOS,TB,S,,,0,1,2022,1.37,0.69,-0.2661161150328726,1.1916725813393256,,,,0,7,Bot,,,,,,,-4.874228854928894,-130.95216826518242,-7.611572949787009,16.80391114287062,26.797807286420255,-22.840032998977513,3.61,1.76,,,,90.8,1797.0,6.7,663171,642336,596847,644374,650490,670764,444482,642350,668227,53.81,,,,,,,,65,2,Changeup,8,4,8,4,4,8,8,4,Infield shade,Standard,145.0,-0.001,-0.051,,,,,0.051,,4,4,0.971,0.971,28,25,29,26,1,3,2.0,1.0,5.0,35.0,2.12,1.37,1.37,53.7,,,,,
