playerid,Name,Age,PA,wOBA
15878,"<a href=""statss.aspx?playerid=15878&position=3B/DH/OF"">Miguel Andujar</a>",29.0,135.0,0.3192127064422325
20178,"<a href=""statss.aspx?playerid=20178&position=3B"">Miguel Vargas</a>",24.0,39.0,0.38754314948350954
21707,"<a href=""statss.aspx?playerid=21707&position=3B/OF"">Oswaldo Cabrera</a>",25.0,212.0,0.2735712418578706
16376,"<a href=""statss.aspx?playerid=16376&position=OF"">Michael Conforto</a>",31.0,232.0,0.31096871068765375
17232,"<a href=""statss.aspx?playerid=17232&position=3B"">Yoan Moncada</a>",29.0,44.0,0.3402471596544439
25543,"<a href=""statss.aspx?playerid=25543&position=C"">Korey Lee</a>",25.0,215.0,0.2835962436919989
16953,"<a href=""statss.aspx?playerid=16953&position=C"">Chadwick Tromp</a>",29.0,54.0,0.26644041803148055
19290,"<a href=""statss.aspx?playerid=19290&position=OF"">Randy Arozarena</a>",29.0,329.0,0.2971499151009557
16997,"<a href=""statss.aspx?playerid=16997&position=2B"">Gleyber Torres</a>",27.0,341.0,0.2883572231320774
22532,"<a href=""statss.aspx?playerid=22532&position=OF"">Tyler Freeman</a>",25.0,287.0,0.28368097206729037
13324,"<a href=""statss.aspx?playerid=13324&position=2B/3B"">Ildemaro Vargas</a>",32.0,165.0,0.29187647023318725
16472,"<a href=""statss.aspx?playerid=16472&position=1B"">Rhys Hoskins</a>",31.0,252.0,0.32135901832580566
27467,"<a href=""statss.aspx?playerid=27467&position=1B/OF"">Tyler Soderstrom</a>",22.0,141.0,0.32747253690447126
20572,"<a href=""statss.aspx?playerid=20572&position=1B"">Kody Clemens</a>",28.0,50.0,0.3532326030731201
19788,"<a href=""statss.aspx?playerid=19788&position=2B"">Zach Remillard</a>",30.0,39.0,0.30474400049761724
13675,"<a href=""statss.aspx?playerid=13675&position=OF"">Tyrone Taylor</a>",30.0,170.0,0.2827034892415154
15518,"<a href=""statss.aspx?playerid=15518&position=SS"">Amed Rosario</a>",28.0,229.0,0.3096367263898058
15674,"<a href=""statss.aspx?playerid=15674&position=C"">Reese McGuire</a>",29.0,136.0,0.26525416639116073
13755,"<a href=""statss.aspx?playerid=13755&position=C"">Tomas Nido</a>",30.0,105.0,0.2428412090227442
16930,"<a href=""statss.aspx?playerid=16930&position=C"">Jonah Heim</a>",29.0,274.0,0.2757561757181683
8623,"<a href=""statss.aspx?playerid=8623&position=2B"">Donovan Solano</a>",36.0,146.0,0.3256103327013042
22842,"<a href=""statss.aspx?playerid=22842&position=OF"">Alexander Canario</a>",24.0,25.0,0.3571741414070129
2967,"<a href=""statss.aspx?playerid=2967&position=OF"">Tommy Pham</a>",36.0,212.0,0.32072086716597936
15271,"<a href=""statss.aspx?playerid=15271&position=C"">Austin Wynns</a>",33.0,5.0,0.7526676893234253
19363,"<a href=""statss.aspx?playerid=19363&position=OF"">Austin Hays</a>",28.0,136.0,0.3105710850821601
22799,"<a href=""statss.aspx?playerid=22799&position=SS"">Geraldo Perdomo</a>",24.0,80.0,0.2927782641181463
25805,"<a href=""statss.aspx?playerid=25805&position=C/OF"">Blake Sabol</a>",26.0,38.0,0.3524133208635691
22054,"<a href=""statss.aspx?playerid=22054&position=OF"">Dane Myers</a>",28.0,73.0,0.2946547808712476
12976,"<a href=""statss.aspx?playerid=12976&position=C"">Austin Hedges</a>",31.0,69.0,0.19132851085801056
19892,"<a href=""statss.aspx?playerid=19892&position=1B/OF"">Pavin Smith</a>",28.0,61.0,0.34999281754259204
21587,"<a href=""statss.aspx?playerid=21587&position=C"">Cesar Salazar</a>",28.0,16.0,0.3436016281445821
19287,"<a href=""statss.aspx?playerid=19287&position=OF"">Adolis Garcia</a>",31.0,333.0,0.3046529488750251
23733,"<a href=""statss.aspx?playerid=23733&position=3B"">Ezequiel Duran</a>",25.0,187.0,0.2736447262253991
17838,"<a href=""statss.aspx?playerid=17838&position=DH/OF"">Willie Calhoun</a>",29.0,167.0,0.32147283510989455
19296,"<a href=""statss.aspx?playerid=19296&position=OF"">Alex Call</a>",29.0,21.0,0.3947173896290007
22263,"<a href=""statss.aspx?playerid=22263&position=2B/3B"">Nolan Gorman</a>",24.0,299.0,0.28781770919793404
9847,"<a href=""statss.aspx?playerid=9847&position=OF"">Andrew McCutchen</a>",37.0,302.0,0.31990324500391254
19339,"<a href=""statss.aspx?playerid=19339&position=2B/SS"">Nicky Lopez</a>",29.0,251.0,0.2616234876671616
21078,"<a href=""statss.aspx?playerid=21078&position=OF"">Trey Cabbage</a>",27.0,51.0,0.3285056656482173
12161,"<a href=""statss.aspx?playerid=12161&position=SS"">Xander Bogaerts</a>",31.0,200.0,0.2566386094689369
25616,"<a href=""statss.aspx?playerid=25616&position=SS"">Marco Luciano</a>",22.0,27.0,0.42431321188255594
11442,"<a href=""statss.aspx?playerid=11442&position=C"">Gary Sanchez</a>",31.0,164.0,0.30351704104644495
22505,"<a href=""statss.aspx?playerid=22505&position=2B/3B"">Buddy Kennedy</a>",25.0,13.0,0.3315064035929166
12037,"<a href=""statss.aspx?playerid=12037&position=3B"">Jon Berti</a>",34.0,60.0,0.2906793881270845
25425,"<a href=""statss.aspx?playerid=25425&position=1B/DH"">Austin Shenton</a>",26.0,44.0,0.3103348219936544
24257,"<a href=""statss.aspx?playerid=24257&position=OF"">Jhonkensy Noel</a>",22.0,14.0,0.43162850396973745
5343,"<a href=""statss.aspx?playerid=5343&position=SS"">Brandon Crawford</a>",37.0,61.0,0.25845262554825327
19522,"<a href=""statss.aspx?playerid=19522&position=OF"">TJ Friedl</a>",28.0,111.0,0.3042089654518677
18551,"<a href=""statss.aspx?playerid=18551&position=C"">Ali Sanchez</a>",27.0,19.0,0.3125164608160655
19260,"<a href=""statss.aspx?playerid=19260&position=OF"">Jake Fraley</a>",29.0,209.0,0.29896786081733884
27630,"<a href=""statss.aspx?playerid=27630&position=2B/3B"">Nick Loftin</a>",25.0,133.0,0.2703787729595647
11038,"<a href=""statss.aspx?playerid=11038&position=OF"">Kevin Kiermaier</a>",34.0,165.0,0.2300992885731762
18872,"<a href=""statss.aspx?playerid=18872&position=DH/OF"">Jahmai Jones</a>",26.0,36.0,0.3356693949018206
19252,"<a href=""statss.aspx?playerid=19252&position=2B"">Cavan Biggio</a>",29.0,168.0,0.2729052412940795
19293,"<a href=""statss.aspx?playerid=19293&position=OF"">Nick Senzel</a>",29.0,223.0,0.3017664567917181
26295,"<a href=""statss.aspx?playerid=26295&position=3B"">Oliver Dunn</a>",26.0,104.0,0.2662219329945092
18363,"<a href=""statss.aspx?playerid=18363&position=OF"">Victor Robles</a>",27.0,55.0,0.268981804262917
20157,"<a href=""statss.aspx?playerid=20157&position=2B/3B"">Matthew Batten</a>",29.0,3.0,0.529969334602356
18067,"<a href=""statss.aspx?playerid=18067&position=C"">Garrett Stubbs</a>",31.0,96.0,0.24798109444479147
21646,"<a href=""statss.aspx?playerid=21646&position=C"">Rafael Marchan</a>",25.0,35.0,0.30172860622406006
19292,"<a href=""statss.aspx?playerid=19292&position=1B/3B"">Armando Alvarez</a>",29.0,17.0,0.4141918315606959
20311,"<a href=""statss.aspx?playerid=20311&position=OF"">Corey Julks</a>",28.0,111.0,0.31064512385978355
8418,"<a href=""statss.aspx?playerid=8418&position=3B/SS"">Ehire Adrianza</a>",34.0,28.0,0.26169467185224804
18564,"<a href=""statss.aspx?playerid=18564&position=OF"">Trent Grisham</a>",27.0,94.0,0.2849754684714861
17982,"<a href=""statss.aspx?playerid=17982&position=1B"">Ty France</a>",29.0,285.0,0.3097982814437465
24782,"<a href=""statss.aspx?playerid=24782&position=1B/3B"">David Villar</a>",27.0,15.0,0.42146165370941163
14593,"<a href=""statss.aspx?playerid=14593&position=2B/3B"">David Bote</a>",31.0,24.0,0.3014100467165311
13602,"<a href=""statss.aspx?playerid=13602&position=3B"">Patrick Wisdom</a>",32.0,94.0,0.2955250900278809
12861,"<a href=""statss.aspx?playerid=12861&position=3B"">Anthony Rendon</a>",34.0,83.0,0.28442646796444815
27790,"<a href=""statss.aspx?playerid=27790&position=OF"">Evan Carter</a>",21.0,162.0,0.2782459454036053
26151,"<a href=""statss.aspx?playerid=26151&position=OF"">Kyle Stowers</a>",26.0,36.0,0.31877636743916404
21562,"<a href=""statss.aspx?playerid=21562&position=1B/2B"">Romy Gonzalez</a>",27.0,62.0,0.3241874287205358
19806,"<a href=""statss.aspx?playerid=19806&position=C"">Jason Delay</a>",29.0,19.0,0.32392947872479755
33824,"<a href=""statss.aspx?playerid=33824&position=OF"">Jung Hoo Lee</a>",25.0,158.0,0.28445094107072566
19948,"<a href=""statss.aspx?playerid=19948&position=OF"">Cristian Pache</a>",25.0,96.0,0.2592966078470151
25448,"<a href=""statss.aspx?playerid=25448&position=OF"">Greg Jones</a>",26.0,6.0,0.4564569691816966
27462,"<a href=""statss.aspx?playerid=27462&position=OF"">Austin Martin</a>",25.0,118.0,0.31341895865181746
29788,"<a href=""statss.aspx?playerid=29788&position=3B"">Brett Harris</a>",26.0,55.0,0.2828148224137046
29576,"<a href=""statss.aspx?playerid=29576&position=1B/DH"">Ben Rice</a>",25.0,40.0,0.32039128988981247
19779,"<a href=""statss.aspx?playerid=19779&position=OF"">Dairon Blanco</a>",31.0,85.0,0.26894873596099483
21009,"<a href=""statss.aspx?playerid=21009&position=2B/SS"">Leo Rivas</a>",26.0,6.0,0.4119364519913991
19151,"<a href=""statss.aspx?playerid=19151&position=OF"">Estevan Florial</a>",26.0,111.0,0.27678382179953837
23789,"<a href=""statss.aspx?playerid=23789&position=3B"">Blaze Alexander</a>",25.0,175.0,0.3067946190806641
14221,"<a href=""statss.aspx?playerid=14221&position=DH/OF"">Jorge Soler</a>",32.0,297.0,0.3104581603327313
15464,"<a href=""statss.aspx?playerid=15464&position=OF"">Hunter Renfroe</a>",32.0,219.0,0.29984967975311627
12552,"<a href=""statss.aspx?playerid=12552&position=3B"">Eugenio Suarez</a>",32.0,315.0,0.2647981053306943
19913,"<a href=""statss.aspx?playerid=19913&position=OF"">Jesus Sanchez</a>",26.0,254.0,0.2846346728415357
15504,"<a href=""statss.aspx?playerid=15504&position=2B"">Jamie Westbrook</a>",29.0,24.0,0.3115622660388117
17766,"<a href=""statss.aspx?playerid=17766&position=OF"">D.J. Stewart</a>",30.0,156.0,0.3058899109944319
22274,"<a href=""statss.aspx?playerid=22274&position=OF"">Samad Taylor</a>",25.0,5.0,0.3526842832565308
31396,"<a href=""statss.aspx?playerid=31396&position=1B"">Tyler Locklear</a>",23.0,32.0,0.2940038498491049
12564,"<a href=""statss.aspx?playerid=12564&position=SS"">Trevor Story</a>",31.0,34.0,0.2626800826101592
19599,"<a href=""statss.aspx?playerid=19599&position=OF"">Chas McCormick</a>",29.0,147.0,0.2717402459812813
18217,"<a href=""statss.aspx?playerid=18217&position=C"">Brett Sullivan</a>",30.0,10.0,0.38130325078964233
22266,"<a href=""statss.aspx?playerid=22266&position=2B/SS"">Xavier Edwards</a>",24.0,11.0,0.31949257308786566
12164,"<a href=""statss.aspx?playerid=12164&position=1B/3B"">Miguel Sano</a>",31.0,88.0,0.2882438369772651
12160,"<a href=""statss.aspx?playerid=12160&position=OF"">Ben Gamel</a>",32.0,1.0,0.6891307234764099
19600,"<a href=""statss.aspx?playerid=19600&position=OF"">Bryan De La Cruz</a>",27.0,356.0,0.3077243040984785
13897,"<a href=""statss.aspx?playerid=13897&position=C"">Tyler Heineman</a>",33.0,3.0,0.240064005057017
27501,"<a href=""statss.aspx?playerid=27501&position=2B/DH"">Justin Foscue</a>",25.0,2.0,0.44085535407066345
14712,"<a href=""statss.aspx?playerid=14712&position=OF"">Manuel Margot</a>",29.0,183.0,0.2833238794503968
19392,"<a href=""statss.aspx?playerid=19392&position=3B/OF"">Zach McKinstry</a>",29.0,142.0,0.23954713638399688
29949,"<a href=""statss.aspx?playerid=29949&position=1B/DH"">Tyler Black</a>",23.0,38.0,0.27778103790785136
19318,"<a href=""statss.aspx?playerid=19318&position=C"">Matt Thaiss</a>",29.0,75.0,0.3018609356880188
23792,"<a href=""statss.aspx?playerid=23792&position=OF"">Alek Thomas</a>",24.0,14.0,0.2989834249019623
5760,"<a href=""statss.aspx?playerid=5760&position=OF"">Avisail Garcia</a>",33.0,51.0,0.2740822633107503
23968,"<a href=""statss.aspx?playerid=23968&position=OF"">Jorge Barrosa</a>",23.0,10.0,0.21361568570137024
15689,"<a href=""statss.aspx?playerid=15689&position=P"">Luis Castillo</a>",31.0,1.0,0.0
18821,"<a href=""statss.aspx?playerid=18821&position=OF"">Jose Azocar</a>",28.0,79.0,0.23459610037314585
1247,"<a href=""statss.aspx?playerid=1247&position=P"">Adam Ottavino</a>",38.0,0.0,0.0
1890,"<a href=""statss.aspx?playerid=1890&position=P"">Matt Moore</a>",35.0,0.0,0.0
2520,"<a href=""statss.aspx?playerid=2520&position=P"">Lance Lynn</a>",37.0,0.0,0.0
3096,"<a href=""statss.aspx?playerid=3096&position=P"">Kenley Jansen</a>",36.0,0.0,0.0
3137,"<a href=""statss.aspx?playerid=3137&position=P"">Max Scherzer</a>",39.0,0.0,0.0
3237,"<a href=""statss.aspx?playerid=3237&position=P"">T.J. McFarland</a>",35.0,0.0,0.0
4301,"<a href=""statss.aspx?playerid=4301&position=P"">Justin Wilson</a>",36.0,0.0,0.0
4676,"<a href=""statss.aspx?playerid=4676&position=P"">Charlie Morton</a>",40.0,0.0,0.0
5003,"<a href=""statss.aspx?playerid=5003&position=P"">Jake Diekman</a>",37.0,0.0,0.0
5448,"<a href=""statss.aspx?playerid=5448&position=P"">Jesse Chavez</a>",40.0,0.0,0.0
5615,"<a href=""statss.aspx?playerid=5615&position=P"">Ryan Brasier</a>",36.0,0.0,0.0
6107,"<a href=""statss.aspx?playerid=6107&position=P"">Huascar Brazoban</a>",34.0,0.0,0.0
6175,"<a href=""statss.aspx?playerid=6175&position=P"">Albert Suarez</a>",34.0,0.0,0.0
6399,"<a href=""statss.aspx?playerid=6399&position=P"">Jose Cisnero</a>",35.0,0.0,0.0
6632,"<a href=""statss.aspx?playerid=6632&position=P"">Carlos Carrasco</a>",37.0,0.0,0.0
6655,"<a href=""statss.aspx?playerid=6655&position=P"">Craig Kimbrel</a>",36.0,0.0,0.0
6797,"<a href=""statss.aspx?playerid=6797&position=P"">Julio Teheran</a>",33.0,0.0,0.0
6895,"<a href=""statss.aspx?playerid=6895&position=P"">Chase Anderson</a>",36.0,0.0,0.0
6902,"<a href=""statss.aspx?playerid=6902&position=P"">Martin Perez</a>",33.0,0.0,0.0
6984,"<a href=""statss.aspx?playerid=6984&position=P"">Luis Garcia</a>",37.0,0.0,0.0
7005,"<a href=""statss.aspx?playerid=7005&position=P"">Ryan Pressly</a>",35.0,0.0,0.0
7048,"<a href=""statss.aspx?playerid=7048&position=P"">Fernando Cruz</a>",34.0,0.0,0.0
7146,"<a href=""statss.aspx?playerid=7146&position=P"">Daniel Hudson</a>",37.0,0.0,0.0
7432,"<a href=""statss.aspx?playerid=7432&position=P"">Jay Jackson</a>",36.0,0.0,0.0
7593,"<a href=""statss.aspx?playerid=7593&position=P"">Jordan Lyles</a>",33.0,0.0,0.0
7836,"<a href=""statss.aspx?playerid=7836&position=P"">Hunter Strickland</a>",35.0,0.0,0.0
8048,"<a href=""statss.aspx?playerid=8048&position=P"">Will Smith</a>",34.0,0.0,0.0
8110,"<a href=""statss.aspx?playerid=8110&position=P"">Bryan Shaw</a>",36.0,0.0,0.0
8241,"<a href=""statss.aspx?playerid=8241&position=P"">David Robertson</a>",39.0,0.0,0.0
8246,"<a href=""statss.aspx?playerid=8246&position=P"">Paolo Espino</a>",37.0,0.0,0.0
8700,"<a href=""statss.aspx?playerid=8700&position=P"">Justin Verlander</a>",41.0,0.0,0.0
8779,"<a href=""statss.aspx?playerid=8779&position=P"">Wade Miley</a>",37.0,0.0,0.0
9073,"<a href=""statss.aspx?playerid=9073&position=P"">Kirby Yates</a>",37.0,0.0,0.0
9132,"<a href=""statss.aspx?playerid=9132&position=P"">Nathan Eovaldi</a>",34.0,0.0,0.0
9323,"<a href=""statss.aspx?playerid=9323&position=P"">Patrick Corbin</a>",34.0,0.0,0.0
9434,"<a href=""statss.aspx?playerid=9434&position=P"">Dallas Keuchel</a>",36.0,0.0,0.0
9761,"<a href=""statss.aspx?playerid=9761&position=P"">Joe Kelly</a>",36.0,0.0,0.0
9803,"<a href=""statss.aspx?playerid=9803&position=P"">Miles Mikolas</a>",35.0,0.0,0.0
10058,"<a href=""statss.aspx?playerid=10058&position=P"">Tyler Matzek</a>",33.0,0.0,0.0
10061,"<a href=""statss.aspx?playerid=10061&position=P"">Brooks Raley</a>",36.0,0.0,0.0
10078,"<a href=""statss.aspx?playerid=10078&position=P"">Caleb Thielbar</a>",37.0,0.0,0.0
10123,"<a href=""statss.aspx?playerid=10123&position=P"">Kyle Gibson</a>",36.0,0.0,0.0
10197,"<a href=""statss.aspx?playerid=10197&position=P"">Shelby Miller</a>",33.0,0.0,0.0
10233,"<a href=""statss.aspx?playerid=10233&position=P"">Aroldis Chapman</a>",36.0,0.0,0.0
10310,"<a href=""statss.aspx?playerid=10310&position=P"">Zack Wheeler</a>",34.0,0.0,0.0
10314,"<a href=""statss.aspx?playerid=10314&position=P"">Erasmo Ramirez</a>",34.0,0.0,0.0
10315,"<a href=""statss.aspx?playerid=10315&position=P"">Michael Tonkin</a>",34.0,0.0,0.0
10591,"<a href=""statss.aspx?playerid=10591&position=P"">Scott Alexander</a>",34.0,0.0,0.0
10603,"<a href=""statss.aspx?playerid=10603&position=P"">Chris Sale</a>",35.0,0.0,0.0
11156,"<a href=""statss.aspx?playerid=11156&position=P"">Merrill Kelly</a>",35.0,0.0,0.0
11384,"<a href=""statss.aspx?playerid=11384&position=P"">Tommy Kahnle</a>",34.0,0.0,0.0
11423,"<a href=""statss.aspx?playerid=11423&position=P"">Jose Quintana</a>",35.0,0.0,0.0
11487,"<a href=""statss.aspx?playerid=11487&position=P"">Joely Rodriguez</a>",32.0,0.0,0.0
11589,"<a href=""statss.aspx?playerid=11589&position=P"">Jose Urena</a>",32.0,0.0,0.0
11674,"<a href=""statss.aspx?playerid=11674&position=P"">Jameson Taillon</a>",32.0,0.0,0.0
11752,"<a href=""statss.aspx?playerid=11752&position=P"">Luke Jackson</a>",32.0,0.0,0.0
11760,"<a href=""statss.aspx?playerid=11760&position=P"">Drew Smyly</a>",35.0,0.0,0.0
11804,"<a href=""statss.aspx?playerid=11804&position=P"">Hector Neris</a>",35.0,0.0,0.0
11828,"<a href=""statss.aspx?playerid=11828&position=P"">James Paxton</a>",35.0,0.0,0.0
11836,"<a href=""statss.aspx?playerid=11836&position=P"">Taijuan Walker</a>",31.0,0.0,0.0
11847,"<a href=""statss.aspx?playerid=11847&position=P"">Chris Martin</a>",38.0,0.0,0.0
11861,"<a href=""statss.aspx?playerid=11861&position=P"">Jason Adam</a>",32.0,0.0,0.0
12022,"<a href=""statss.aspx?playerid=12022&position=P"">Matt Andriese</a>",34.0,0.0,0.0
12049,"<a href=""statss.aspx?playerid=12049&position=P"">Kyle Hendricks</a>",34.0,0.0,0.0
12095,"<a href=""statss.aspx?playerid=12095&position=P"">Yimi Garcia</a>",33.0,0.0,0.0
12272,"<a href=""statss.aspx?playerid=12272&position=P"">Aaron Brooks</a>",34.0,0.0,0.0
12304,"<a href=""statss.aspx?playerid=12304&position=P"">Chris Bassitt</a>",35.0,0.0,0.0
12317,"<a href=""statss.aspx?playerid=12317&position=P"">Colin Rea</a>",33.0,0.0,0.0
12323,"<a href=""statss.aspx?playerid=12323&position=P"">Jacob Barnes</a>",34.0,0.0,0.0
12447,"<a href=""statss.aspx?playerid=12447&position=P"">Seth Lugo</a>",34.0,0.0,0.0
12572,"<a href=""statss.aspx?playerid=12572&position=P"">Blake Treinen</a>",36.0,0.0,0.0
12575,"<a href=""statss.aspx?playerid=12575&position=P"">Nick Ramirez</a>",34.0,0.0,0.0
12718,"<a href=""statss.aspx?playerid=12718&position=P"">Adrian Houser</a>",31.0,0.0,0.0
12730,"<a href=""statss.aspx?playerid=12730&position=P"">Nick Martinez</a>",33.0,0.0,0.0
12760,"<a href=""statss.aspx?playerid=12760&position=P"">Rafael Montero</a>",33.0,0.0,0.0
12763,"<a href=""statss.aspx?playerid=12763&position=P"">Chris Devenski</a>",33.0,0.0,0.0
12768,"<a href=""statss.aspx?playerid=12768&position=P"">Sonny Gray</a>",34.0,0.0,0.0
12777,"<a href=""statss.aspx?playerid=12777&position=P"">John Brebbia</a>",34.0,0.0,0.0
12784,"<a href=""statss.aspx?playerid=12784&position=P"">Burch Smith</a>",34.0,0.0,0.0
12791,"<a href=""statss.aspx?playerid=12791&position=P"">Michael Kelly</a>",31.0,0.0,0.0
12808,"<a href=""statss.aspx?playerid=12808&position=P"">Mike Clevinger</a>",33.0,0.0,0.0
12828,"<a href=""statss.aspx?playerid=12828&position=P"">Andrew Kittredge</a>",34.0,0.0,0.0
12857,"<a href=""statss.aspx?playerid=12857&position=P"">Shawn Armstrong</a>",33.0,0.0,0.0
12863,"<a href=""statss.aspx?playerid=12863&position=P"">Matt Barnes</a>",34.0,0.0,0.0
12880,"<a href=""statss.aspx?playerid=12880&position=P"">Tyler Anderson</a>",34.0,0.0,0.0
12970,"<a href=""statss.aspx?playerid=12970&position=P"">Joe Musgrove</a>",31.0,0.0,0.0
12972,"<a href=""statss.aspx?playerid=12972&position=P"">Joe Ross</a>",31.0,0.0,0.0
12988,"<a href=""statss.aspx?playerid=12988&position=P"">Andrew Chafin</a>",34.0,0.0,0.0
12997,"<a href=""statss.aspx?playerid=12997&position=P"">Colten Brewer</a>",31.0,0.0,0.0
13074,"<a href=""statss.aspx?playerid=13074&position=P"">Yu Darvish</a>",37.0,0.0,0.0
13125,"<a href=""statss.aspx?playerid=13125&position=P"">Gerrit Cole</a>",33.0,0.0,0.0
13133,"<a href=""statss.aspx?playerid=13133&position=P"">Derek Law</a>",33.0,0.0,0.0
13190,"<a href=""statss.aspx?playerid=13190&position=P"">Jordan Weems</a>",31.0,0.0,0.0
13273,"<a href=""statss.aspx?playerid=13273&position=P"">Ross Stripling</a>",34.0,0.0,0.0
13276,"<a href=""statss.aspx?playerid=13276&position=P"">Matt Carasiti</a>",32.0,0.0,0.0
13293,"<a href=""statss.aspx?playerid=13293&position=P"">Danny Coulombe</a>",34.0,0.0,0.0
13346,"<a href=""statss.aspx?playerid=13346&position=P"">Hoby Milner</a>",33.0,0.0,0.0
13361,"<a href=""statss.aspx?playerid=13361&position=P"">Steven Matz</a>",33.0,0.0,0.0
13394,"<a href=""statss.aspx?playerid=13394&position=P"">Dylan Floro</a>",33.0,0.0,0.0
13420,"<a href=""statss.aspx?playerid=13420&position=P"">Matt Koch</a>",33.0,0.0,0.0
13431,"<a href=""statss.aspx?playerid=13431&position=P"">Marcus Stroman</a>",33.0,0.0,0.0
13435,"<a href=""statss.aspx?playerid=13435&position=P"">Pierce Johnson</a>",33.0,0.0,0.0
13449,"<a href=""statss.aspx?playerid=13449&position=P"">Taylor Rogers</a>",33.0,0.0,0.0
13470,"<a href=""statss.aspx?playerid=13470&position=P"">Lucas Sims</a>",30.0,0.0,0.0
13528,"<a href=""statss.aspx?playerid=13528&position=P"">Matt Bowman</a>",33.0,0.0,0.0
13543,"<a href=""statss.aspx?playerid=13543&position=P"">Blake Snell</a>",31.0,0.0,0.0
13580,"<a href=""statss.aspx?playerid=13580&position=P"">Steven Okert</a>",32.0,0.0,0.0
13619,"<a href=""statss.aspx?playerid=13619&position=P"">Jakob Junis</a>",31.0,0.0,0.0
13649,"<a href=""statss.aspx?playerid=13649&position=P"">Clay Holmes</a>",31.0,0.0,0.0
13652,"<a href=""statss.aspx?playerid=13652&position=P"">Tayler Scott</a>",32.0,0.0,0.0
13743,"<a href=""statss.aspx?playerid=13743&position=P"">Max Fried</a>",30.0,0.0,0.0
13758,"<a href=""statss.aspx?playerid=13758&position=P"">Tyler Duffey</a>",33.0,0.0,0.0
13761,"<a href=""statss.aspx?playerid=13761&position=P"">Chris Stratton</a>",33.0,0.0,0.0
13763,"<a href=""statss.aspx?playerid=13763&position=P"">Dominic Leone</a>",32.0,0.0,0.0
13767,"<a href=""statss.aspx?playerid=13767&position=P"">JT Chargois</a>",33.0,0.0,0.0
13774,"<a href=""statss.aspx?playerid=13774&position=P"">Zach Eflin</a>",30.0,0.0,0.0
13781,"<a href=""statss.aspx?playerid=13781&position=P"">Alex Wood</a>",33.0,0.0,0.0
13799,"<a href=""statss.aspx?playerid=13799&position=P"">Matt Strahm</a>",32.0,0.0,0.0
13801,"<a href=""statss.aspx?playerid=13801&position=P"">Austin Adams</a>",33.0,0.0,0.0
13892,"<a href=""statss.aspx?playerid=13892&position=P"">Paul Sewald</a>",34.0,0.0,0.0
13896,"<a href=""statss.aspx?playerid=13896&position=P"">Chris Flexen</a>",29.0,0.0,0.0
13942,"<a href=""statss.aspx?playerid=13942&position=P"">Brent Suter</a>",34.0,0.0,0.0
14078,"<a href=""statss.aspx?playerid=14078&position=P"">Michael Wacha</a>",32.0,0.0,0.0
14107,"<a href=""statss.aspx?playerid=14107&position=P"">Kevin Gausman</a>",33.0,0.0,0.0
14168,"<a href=""statss.aspx?playerid=14168&position=P"">Jose Berrios</a>",30.0,0.0,0.0
14212,"<a href=""statss.aspx?playerid=14212&position=P"">Josh Hader</a>",30.0,0.0,0.0
14295,"<a href=""statss.aspx?playerid=14295&position=P"">Wandy Peralta</a>",32.0,0.0,0.0
14309,"<a href=""statss.aspx?playerid=14309&position=P"">Frankie Montas</a>",31.0,0.0,0.0
14332,"<a href=""statss.aspx?playerid=14332&position=P"">Joel Payamps</a>",30.0,0.0,0.0
14361,"<a href=""statss.aspx?playerid=14361&position=P"">Ty Blach</a>",33.0,0.0,0.0
14374,"<a href=""statss.aspx?playerid=14374&position=P"">Tyler Glasnow</a>",30.0,0.0,0.0
14375,"<a href=""statss.aspx?playerid=14375&position=P"">Amir Garrett</a>",32.0,0.0,0.0
14412,"<a href=""statss.aspx?playerid=14412&position=C"">Joe Hudson</a>",33.0,0.0,0.0
14416,"<a href=""statss.aspx?playerid=14416&position=P"">Yunior Marte</a>",29.0,0.0,0.0
14420,"<a href=""statss.aspx?playerid=14420&position=P"">Jackson Stephens</a>",30.0,0.0,0.0
14510,"<a href=""statss.aspx?playerid=14510&position=P"">Thyago Vieira</a>",31.0,0.0,0.0
14524,"<a href=""statss.aspx?playerid=14524&position=P"">Jose Leclerc</a>",30.0,0.0,0.0
14527,"<a href=""statss.aspx?playerid=14527&position=P"">Jorge Lopez</a>",31.0,0.0,0.0
14542,"<a href=""statss.aspx?playerid=14542&position=P"">Carlos Estevez</a>",31.0,0.0,0.0
14552,"<a href=""statss.aspx?playerid=14552&position=P"">Jose Ruiz</a>",29.0,0.0,0.0
14706,"<a href=""statss.aspx?playerid=14706&position=P"">Anthony Banda</a>",30.0,0.0,0.0
14710,"<a href=""statss.aspx?playerid=14710&position=P"">Edwin Diaz</a>",30.0,0.0,0.0
14739,"<a href=""statss.aspx?playerid=14739&position=P"">Paul Blackburn</a>",30.0,0.0,0.0
14764,"<a href=""statss.aspx?playerid=14764&position=P"">Wes Parsons</a>",31.0,0.0,0.0
14771,"<a href=""statss.aspx?playerid=14771&position=P"">Emilio Pagan</a>",33.0,0.0,0.0
14814,"<a href=""statss.aspx?playerid=14814&position=P"">Buck Farmer</a>",33.0,0.0,0.0
14843,"<a href=""statss.aspx?playerid=14843&position=P"">Michael Lorenzen</a>",32.0,0.0,0.0
14857,"<a href=""statss.aspx?playerid=14857&position=P"">Joe Mantiply</a>",33.0,0.0,0.0
14874,"<a href=""statss.aspx?playerid=14874&position=P"">Sam Moll</a>",32.0,0.0,0.0
