playerid,Name,Age,IP,ERA,FIP,GS
16561,"<a href=""statss.aspx?playerid=16561&position=P"">Austin Gomber</a>",31.0,14.2,6.136363902367847,5.726045521428768,3.0
25215,"<a href=""statss.aspx?playerid=25215&position=P"">Yaramil Hiraldo</a>",29.0,1.1,0.0,1.6351359605788334,0.0
27908,"<a href=""statss.aspx?playerid=27908&position=P"">Noah Murdock</a>",26.0,17.0,13.235296437897478,4.546901271582518,0.0
20517,"<a href=""statss.aspx?playerid=20517&position=P"">Nick Sandlin</a>",28.0,12.2,2.131579585972116,4.47724198344849,0.0
23875,"<a href=""statss.aspx?playerid=23875&position=P"">Omar Cruz</a>",26.0,3.2,4.909091760304496,2.8624089981898706,0.0
16929,"<a href=""statss.aspx?playerid=16929&position=P"">Touki Toussaint</a>",29.0,2.0,9.0,1.6351363182067873,0.0
27782,"<a href=""statss.aspx?playerid=27782&position=P"">Brandon Pfaadt</a>",26.0,85.1,5.378906390265914,4.939823865267682,17.0
24978,"<a href=""statss.aspx?playerid=24978&position=P"">Erik Sabrowski</a>",27.0,1.0,0.0,-0.8648636817932127,0.0
19358,"<a href=""statss.aspx?playerid=19358&position=OF"">Weston Wilson</a>",30.0,3.0,0.0,3.1351363182067877,0.0
11121,"<a href=""statss.aspx?playerid=11121&position=P"">Casey Lawrence</a>",37.0,17.2,4.075471844780107,4.154004279401813,0.0
23265,"<a href=""statss.aspx?playerid=23265&position=P"">Cody Bolton</a>",27.0,2.0,13.5,2.1351363182067873,0.0
23779,"<a href=""statss.aspx?playerid=23779&position=P"">Justin Bruihl</a>",28.0,2.2,0.0,2.3851361393928103,0.0
19835,"<a href=""statss.aspx?playerid=19835&position=P"">Gerson Garabito</a>",29.0,8.0,9.000001072883734,3.885136407613765,0.0
13723,"<a href=""statss.aspx?playerid=13723&position=C"">Jacob Stallings</a>",35.0,2.0,4.5,2.1351363182067873,0.0
22713,"<a href=""statss.aspx?playerid=22713&position=P"">Carlos Hernandez</a>",28.0,30.2,5.282609677903664,4.635136597117704,0.0
15369,"<a href=""statss.aspx?playerid=15369&position=P"">Kevin Herget</a>",34.0,2.0,4.5,2.1351363182067873,0.0
33908,"<a href=""statss.aspx?playerid=33908&position=P"">Jose Fermin</a>",23.0,11.1,3.9705890671039215,4.458666007241428,0.0
15094,"<a href=""statss.aspx?playerid=15094&position=P"">Rob Zastryzny</a>",33.0,13.1,2.0250006864781023,4.26013669958351,1.0
26030,"<a href=""statss.aspx?playerid=26030&position=P"">Tyler Owens</a>",24.0,2.0,0.0,2.1351363182067873,0.0
23733,"<a href=""statss.aspx?playerid=23733&position=3B"">Ezequiel Duran</a>",26.0,2.0,0.0,3.1351363182067873,0.0
22253,"<a href=""statss.aspx?playerid=22253&position=P"">Sean Reynolds</a>",27.0,22.2,3.970589213279739,4.238077766340048,1.0
30206,"<a href=""statss.aspx?playerid=30206&position=P"">Christian Montes De Oca</a>",25.0,2.2,0.0,2.760136228799799,0.0
20298,"<a href=""statss.aspx?playerid=20298&position=P"">Jhonathan Diaz</a>",28.0,1.1,0.0,1.6351359605788334,0.0
25474,"<a href=""statss.aspx?playerid=25474&position=P"">Nathan Wiles</a>",26.0,1.0,27.0,1.1351363182067873,0.0
18384,"<a href=""statss.aspx?playerid=18384&position=P"">Scott Effross</a>",31.0,1.0,0.0,1.1351363182067873,0.0
21549,"<a href=""statss.aspx?playerid=21549&position=P"">Jackson Kowar</a>",28.0,8.2,2.0769232435692127,4.173597939991394,0.0
25353,"<a href=""statss.aspx?playerid=25353&position=2B"">Michael Stefanic</a>",29.0,1.0,0.0,3.1351363182067873,0.0
26641,"<a href=""statss.aspx?playerid=26641&position=P"">Wikelman Gonzalez</a>",23.0,4.0,4.5,3.6351363182067873,0.0
17040,"<a href=""statss.aspx?playerid=17040&position=C"">Jose Herrera</a>",28.0,1.0,0.0,3.1351363182067873,0.0
14309,"<a href=""statss.aspx?playerid=14309&position=P"">Frankie Montas</a>",32.0,9.0,6.0,5.135136318206787,2.0
25553,"<a href=""statss.aspx?playerid=25553&position=P"">Nic Enright</a>",28.0,13.0,2.076923238807894,4.28898256198895,0.0
14374,"<a href=""statss.aspx?playerid=14374&position=P"">Tyler Glasnow</a>",31.0,18.0,4.5,5.46846965154012,5.0
23324,"<a href=""statss.aspx?playerid=23324&position=P"">Freddy Tarnok</a>",26.0,2.0,0.0,3.6351363182067873,0.0
30145,"<a href=""statss.aspx?playerid=30145&position=P"">Dylan Smith</a>",25.0,9.2,1.8620690879867217,4.169619144866077,0.0
27765,"<a href=""statss.aspx?playerid=27765&position=P"">Yosver Zulueta</a>",27.0,2.1,3.8571433826369397,3.5637078051664473,0.0
26020,"<a href=""statss.aspx?playerid=26020&position=P"">Seth Johnson</a>",26.0,2.0,4.5,3.1351363182067873,0.0
26443,"<a href=""statss.aspx?playerid=26443&position=P"">Sam Aldegheri</a>",23.0,2.1,0.0,3.992279292126107,0.0
24641,"<a href=""statss.aspx?playerid=24641&position=C"">Willie MacIver</a>",28.0,2.0,0.0,3.1351363182067873,0.0
26214,"<a href=""statss.aspx?playerid=26214&position=P"">Chris Murphy</a>",27.0,2.0,0.0,4.135136318206787,0.0
13892,"<a href=""statss.aspx?playerid=13892&position=P"">Paul Sewald</a>",35.0,11.2,6.171431114820633,4.420851133794419,0.0
29107,"<a href=""statss.aspx?playerid=29107&position=P"">Bradgley Rodriguez</a>",21.0,1.2,0.0,5.53513723373448,0.0
30002,"<a href=""statss.aspx?playerid=30002&position=P"">Grant Holman</a>",25.0,23.0,5.0869574115836755,4.656875714834383,2.0
18297,"<a href=""statss.aspx?playerid=18297&position=P"">Tyler Kinley</a>",34.0,36.0,6.75000094994916,4.718469874367702,0.0
27932,"<a href=""statss.aspx?playerid=27932&position=P"">Ian Seymour</a>",26.0,2.0,0.0,4.135136318206787,0.0
19309,"<a href=""statss.aspx?playerid=19309&position=P"">Trevor Richards</a>",32.0,3.0,12.0,3.8018029848734542,0.0
21662,"<a href=""statss.aspx?playerid=21662&position=P"">Elvis Alvarado</a>",26.0,7.0,6.4285723043948995,4.706565103725541,0.0
31598,"<a href=""statss.aspx?playerid=31598&position=P"">Jake Palisch</a>",26.0,1.0,18.0,3.1351363182067873,0.0
20056,"<a href=""statss.aspx?playerid=20056&position=2B/SS"">Alan Trejo</a>",29.0,1.0,0.0,3.1351363182067873,0.0
23296,"<a href=""statss.aspx?playerid=23296&position=SS"">Jacob Amaya</a>",26.0,1.0,0.0,3.1351363182067873,0.0
13190,"<a href=""statss.aspx?playerid=13190&position=P"">Jordan Weems</a>",32.0,1.0,0.0,3.1351363182067873,0.0
25055,"<a href=""statss.aspx?playerid=25055&position=OF"">Nate Eaton</a>",28.0,1.0,0.0,3.1351363182067873,0.0
24614,"<a href=""statss.aspx?playerid=24614&position=P"">Victor Vodnik</a>",25.0,23.2,2.6619722477632712,4.4449956782172855,0.0
17338,"<a href=""statss.aspx?playerid=17338&position=2B/OF"">Willi Castro</a>",28.0,1.0,0.0,3.1351363182067873,0.0
19452,"<a href=""statss.aspx?playerid=19452&position=C"">Jake Rogers</a>",30.0,1.0,9.0,3.1351363182067873,0.0
12323,"<a href=""statss.aspx?playerid=12323&position=P"">Jacob Barnes</a>",35.0,8.0,9.000001072883734,4.635136497020743,0.0
21229,"<a href=""statss.aspx?playerid=21229&position=P"">Daniel Robert</a>",30.0,1.2,5.400002253056512,3.7351365685464,0.0
19262,"<a href=""statss.aspx?playerid=19262&position=2B/OF"">Garrett Hampson</a>",30.0,1.0,0.0,3.1351363182067873,0.0
27653,"<a href=""statss.aspx?playerid=27653&position=2B"">Christian Koss</a>",27.0,1.0,0.0,3.1351363182067873,0.0
19784,"<a href=""statss.aspx?playerid=19784&position=P"">Justin Garza</a>",31.0,6.2,5.400000563263952,4.635136474668997,0.0
30084,"<a href=""statss.aspx?playerid=30084&position=P"">Carson Seymour</a>",26.0,1.0,0.0,3.1351363182067873,0.0
13755,"<a href=""statss.aspx?playerid=13755&position=C"">Tomas Nido</a>",31.0,1.2,0.0,4.935137004852557,0.0
19742,"<a href=""statss.aspx?playerid=19742&position=P"">Anthony Bender</a>",30.0,35.2,2.2710284004618915,4.200557049287674,0.0
35333,"<a href=""statss.aspx?playerid=35333&position=P"">Chase Burns</a>",22.0,5.1,13.50000088009989,6.135136513784541,2.0
26152,"<a href=""statss.aspx?playerid=26152&position=P"">Jack Little</a>",27.0,2.0,9.0,5.135136318206787,0.0
26252,"<a href=""statss.aspx?playerid=26252&position=P"">Erik Miller</a>",27.0,29.0,1.5517246370580806,4.135136639866439,0.0
23442,"<a href=""statss.aspx?playerid=23442&position=3B/SS"">Luis Vazquez</a>",25.0,3.0,0.0,4.135136318206788,0.0
20638,"<a href=""statss.aspx?playerid=20638&position=P"">Luis F. Castillo</a>",30.0,7.0,7.714285714285714,4.7065648896353585,2.0
21587,"<a href=""statss.aspx?playerid=21587&position=C"">Cesar Salazar</a>",29.0,1.0,0.0,6.135136318206787,0.0
12976,"<a href=""statss.aspx?playerid=12976&position=C"">Austin Hedges</a>",32.0,1.0,9.0,4.135136318206787,0.0
27582,"<a href=""statss.aspx?playerid=27582&position=P"">Davis Daniel</a>",28.0,1.0,0.0,4.135136318206787,0.0
6655,"<a href=""statss.aspx?playerid=6655&position=P"">Craig Kimbrel</a>",37.0,1.0,0.0,4.135136318206787,0.0
24604,"<a href=""statss.aspx?playerid=24604&position=P"">Austin Cox</a>",28.0,3.0,3.0,4.135136318206788,0.0
27685,"<a href=""statss.aspx?playerid=27685&position=P"">Carson Spiers</a>",27.0,13.1,6.07500014483929,6.210136391520502,2.0
19343,"<a href=""statss.aspx?playerid=19343&position=P"">A.J. Puk</a>",30.0,8.0,3.375,4.510136318206787,0.0
16725,"<a href=""statss.aspx?playerid=16725&position=C"">Jose Trevino</a>",32.0,0.1,0.0,6.135139447453902,0.0
27477,"<a href=""statss.aspx?playerid=27477&position=P"">Bryce Jarvis</a>",27.0,10.1,6.096774978952876,4.006104172342912,0.0
16350,"<a href=""statss.aspx?playerid=16350&position=P"">Ryan Borucki</a>",31.0,25.2,5.259741452687937,4.3429287999351285,0.0
10200,"<a href=""statss.aspx?playerid=10200&position=C"">Tucker Barnhart</a>",34.0,2.0,13.5,4.635136318206787,0.0
19524,"<a href=""statss.aspx?playerid=19524&position=P"">Alan Rangel</a>",27.0,8.0,2.25,4.635136318206787,0.0
19924,"<a href=""statss.aspx?playerid=19924&position=P"">Bryan Hudson</a>",28.0,10.1,4.354839710272792,4.6835237707482245,0.0
31533,"<a href=""statss.aspx?playerid=31533&position=P"">Victor Mederos</a>",24.0,3.0,6.0,4.801802984873454,0.0
18769,"<a href=""statss.aspx?playerid=18769&position=P"">Cody Poteet</a>",30.0,2.2,16.87500402331448,4.635136675834741,0.0
15194,"<a href=""statss.aspx?playerid=15194&position=1B/OF"">Jake Bauers</a>",29.0,5.0,3.6,5.735136318206788,0.0
31501,"<a href=""statss.aspx?playerid=31501&position=P"">Michael Darrell-Hicks</a>",27.0,9.2,7.448276351946887,4.3765157101979355,0.0
13897,"<a href=""statss.aspx?playerid=13897&position=C"">Tyler Heineman</a>",34.0,1.0,9.0,6.135136318206787,0.0
19844,"<a href=""statss.aspx?playerid=19844&position=2B/3B"">Abraham Toro</a>",28.0,1.0,18.0,6.135136318206787,0.0
15730,"<a href=""statss.aspx?playerid=15730&position=2B/OF"">Tyler Wade</a>",30.0,1.0,9.0,6.135136318206787,0.0
27615,"<a href=""statss.aspx?playerid=27615&position=1B/OF"">Alec Burleson</a>",26.0,1.0,0.0,6.135136318206787,0.0
20997,"<a href=""statss.aspx?playerid=20997&position=P"">Eduard Bazardo</a>",29.0,43.1,2.9076926649816377,4.2428287620093155,0.0
31184,"<a href=""statss.aspx?playerid=31184&position=P"">Luis Guerrero</a>",24.0,17.1,4.153846715681728,4.404367259109537,0.0
21009,"<a href=""statss.aspx?playerid=21009&position=2B/SS"">Leo Rivas</a>",27.0,1.0,0.0,6.135136318206787,0.0
19339,"<a href=""statss.aspx?playerid=19339&position=2B/SS"">Nicky Lopez</a>",30.0,0.1,0.0,12.135145705948133,0.0
21189,"<a href=""statss.aspx?playerid=21189&position=P"">Brooks Kriske</a>",31.0,2.0,0.0,5.135136318206787,0.0
20404,"<a href=""statss.aspx?playerid=20404&position=1B/DH"">Jared Young</a>",29.0,0.1,0.0,12.135145705948133,0.0
20827,"<a href=""statss.aspx?playerid=20827&position=P"">Michael Petersen</a>",31.0,6.2,4.050000386238135,4.485136446952833,0.0
13218,"<a href=""statss.aspx?playerid=13218&position=P"">Michael Fulmer</a>",32.0,5.2,4.764706416938604,5.429254222658708,0.0
21623,"<a href=""statss.aspx?playerid=21623&position=P"">Grant Wolfram</a>",28.0,1.1,13.50000352040025,6.135137100517954,0.0
17968,"<a href=""statss.aspx?playerid=17968&position=P"">Brock Burke</a>",28.0,32.1,3.896908382653196,4.5887450006250425,0.0
16647,"<a href=""statss.aspx?playerid=16647&position=P"">Ryan Thompson</a>",33.0,31.1,4.59574592955387,4.188328093729549,0.0
33980,"<a href=""statss.aspx?playerid=33980&position=P"">Jonathan Pintaro</a>",27.0,0.2,27.000028163224034,9.135142576701018,0.0
25427,"<a href=""statss.aspx?playerid=25427&position=P"">Gavin Hollowell</a>",27.0,6.1,1.4210529436365744,4.556189261843362,0.0
22051,"<a href=""statss.aspx?playerid=22051&position=P"">John King</a>",30.0,31.2,4.263158935226156,4.114083925555016,0.0
25804,"<a href=""statss.aspx?playerid=25804&position=P"">Randy Wynne</a>",32.0,3.0,3.0,6.468469651540121,0.0
26353,"<a href=""statss.aspx?playerid=26353&position=P"">Marc Church</a>",24.0,4.2,3.8571434072694784,4.849422276993222,0.0
23335,"<a href=""statss.aspx?playerid=23335&position=P"">Joey Cantillo</a>",25.0,28.1,3.811765293926607,4.370430626423743,0.0
13768,"<a href=""statss.aspx?playerid=13768&position=OF"">Travis Jankowski</a>",34.0,1.0,18.0,9.135136318206786,0.0
11804,"<a href=""statss.aspx?playerid=11804&position=P"">Hector Neris</a>",36.0,15.0,7.800002169609673,4.868470133675604,0.0
1247,"<a href=""statss.aspx?playerid=1247&position=P"">Adam Ottavino</a>",39.0,1.2,0.0,6.7351400733033255,0.0
20017,"<a href=""statss.aspx?playerid=20017&position=3B"">Miles Mastrobuoni</a>",29.0,1.0,0.0,9.135136318206786,0.0
29633,"<a href=""statss.aspx?playerid=29633&position=P"">Andrew Hoffmann</a>",25.0,2.0,9.0,5.635136318206787,0.0
3548,"<a href=""statss.aspx?playerid=3548&position=P"">Liam Hendriks</a>",36.0,13.2,6.585366691350334,5.037575584596884,0.0
29271,"<a href=""statss.aspx?playerid=29271&position=P"">Yilber Diaz</a>",24.0,3.0,9.0,5.468469651540121,0.0
30016,"<a href=""statss.aspx?playerid=30016&position=P"">Joe Rock</a>",24.0,2.0,9.0,7.135136318206787,0.0
14332,"<a href=""statss.aspx?playerid=14332&position=P"">Joel Payamps</a>",31.0,18.1,8.345456602997539,4.498773018042987,0.0
17759,"<a href=""statss.aspx?playerid=17759&position=P"">Angel Perdomo</a>",31.0,3.1,5.40000220477671,5.535137298107548,0.0
23592,"<a href=""statss.aspx?playerid=23592&position=P"">Brett de Geus</a>",27.0,2.0,4.5,7.635136318206787,0.0
27702,"<a href=""statss.aspx?playerid=27702&position=P"">Brent Headrick</a>",27.0,13.1,4.7250011687728675,4.560136670693843,0.0
23426,"<a href=""statss.aspx?playerid=23426&position=P"">Max Lazar</a>",26.0,15.0,3.6000002288818505,4.735136419932054,0.0
25651,"<a href=""statss.aspx?playerid=25651&position=P"">Ty Adcock</a>",28.0,3.0,3.000000983476961,6.1351373016837485,0.0
31900,"<a href=""statss.aspx?playerid=31900&position=P"">Adam Mazur</a>",24.0,5.2,6.352941889251472,5.782195438728234,1.0
27819,"<a href=""statss.aspx?playerid=27819&position=P"">Brandon Young</a>",26.0,12.2,7.1052635145319645,5.582504862101131,3.0
25040,"<a href=""statss.aspx?playerid=25040&position=3B"">Vinny Capra</a>",28.0,3.0,6.0,6.801802984873454,0.0
27688,"<a href=""statss.aspx?playerid=27688&position=P"">Jack Kochanowicz</a>",24.0,86.0,5.441860766846677,5.588624826336378,17.0
23811,"<a href=""statss.aspx?playerid=23811&position=P"">Luarbert Arias</a>",24.0,9.1,10.607143252289736,4.8494220963546235,0.0
30142,"<a href=""statss.aspx?playerid=30142&position=P"">Doug Nikhazy</a>",25.0,3.0,18.0,7.135136318206788,1.0
24458,"<a href=""statss.aspx?playerid=24458&position=P"">Carlos Duran</a>",23.0,0.1,81.0000844896721,30.13516448143082,0.0
16631,"<a href=""statss.aspx?playerid=16631&position=P"">Jeff Brigham</a>",33.0,3.1,8.100000844895927,6.135136631131205,0.0
20348,"<a href=""statss.aspx?playerid=20348&position=P"">Riley O'Brien</a>",30.0,16.0,2.2500004232861897,4.635136600397581,0.0
26171,"<a href=""statss.aspx?playerid=26171&position=P"">Connor Gillispie</a>",27.0,26.0,8.653846153846153,5.750520933591403,6.0
30161,"<a href=""statss.aspx?playerid=30161&position=P"">Carlos Rodriguez</a>",23.0,3.1,8.10000077247627,5.535136547088646,0.0
22284,"<a href=""statss.aspx?playerid=22284&position=P"">Matt Sauer</a>",26.0,27.2,6.180723246650422,4.978509918084983,1.0
19931,"<a href=""statss.aspx?playerid=19931&position=3B/OF"">Luke Williams</a>",28.0,2.0,9.0,8.635136318206786,0.0
19802,"<a href=""statss.aspx?playerid=19802&position=C"">Jhonny Pereda</a>",29.0,3.0,21.0,7.46846965154012,0.0
24607,"<a href=""statss.aspx?playerid=24607&position=P"">Jonathan Bowlan</a>",28.0,15.0,3.0000007808210496,4.668470050626435,0.0
27590,"<a href=""statss.aspx?playerid=27590&position=P"">Jake Eder</a>",26.0,5.1,3.3750002200249725,6.322636526008151,0.0
3237,"<a href=""statss.aspx?playerid=3237&position=P"">T.J. McFarland</a>",36.0,15.2,6.8936214318072695,4.667052191941736,0.0
17578,"<a href=""statss.aspx?playerid=17578&position=P"">JT Brubaker</a>",31.0,3.1,10.800001126527905,7.03513672500853,0.0
26255,"<a href=""statss.aspx?playerid=26255&position=P"">Caleb Freeman</a>",27.0,3.1,5.400002253056512,6.13513756990485,0.0
26058,"<a href=""statss.aspx?playerid=26058&position=P"">Easton Lucas</a>",28.0,21.2,5.815385041998719,5.488982644730079,4.0
13761,"<a href=""statss.aspx?playerid=13761&position=P"">Chris Stratton</a>",34.0,21.0,7.71428641494446,4.944660292082648,0.0
19876,"<a href=""statss.aspx?playerid=19876&position=P"">Kevin Ginkel</a>",31.0,17.0,10.058824763784923,4.311607050813211,0.0
19409,"<a href=""statss.aspx?playerid=19409&position=P"">Dane Dunning</a>",30.0,5.0,5.4,6.735136318206788,0.0
25434,"<a href=""statss.aspx?playerid=25434&position=2B/3B"">Will Wilson</a>",26.0,2.0,9.0,9.635136318206786,0.0
16814,"<a href=""statss.aspx?playerid=16814&position=P"">Tim Hill</a>",35.0,36.2,2.454546241253128,4.4169549108611985,0.0
25620,"<a href=""statss.aspx?playerid=25620&position=P"">Luis Mey</a>",24.0,14.1,4.395349254554682,5.158392324271641,0.0
16357,"<a href=""statss.aspx?playerid=16357&position=OF"">Pablo Reyes</a>",31.0,1.0,27.0,16.135136318206786,0.0
23293,"<a href=""statss.aspx?playerid=23293&position=P"">Codi Heuer</a>",28.0,1.1,6.750001609325793,11.385138285160533,0.0
23798,"<a href=""statss.aspx?playerid=23798&position=P"">Randy Dobnak</a>",30.0,5.1,1.687500100582844,6.322636508196604,0.0
20626,"<a href=""statss.aspx?playerid=20626&position=C"">Logan Porter</a>",29.0,1.0,9.0,16.135136318206786,0.0
33834,"<a href=""statss.aspx?playerid=33834&position=P"">Andrew Walters</a>",24.0,1.1,13.50000352040025,9.885138078406912,0.0
12777,"<a href=""statss.aspx?playerid=12777&position=P"">John Brebbia</a>",35.0,18.2,7.714286851487765,5.331565213422054,0.0
19962,"<a href=""statss.aspx?playerid=19962&position=P"">Joey Wentz</a>",27.0,33.0,6.818183037367952,4.983621497226543,0.0
26413,"<a href=""statss.aspx?playerid=26413&position=P"">Porter Hodge</a>",24.0,21.1,5.062500570493349,4.635136487241853,0.0
5448,"<a href=""statss.aspx?playerid=5448&position=P"">Jesse Chavez</a>",41.0,3.0,6.0,8.46846965154012,0.0
25595,"<a href=""statss.aspx?playerid=25595&position=P"">Xzavion Curry</a>",26.0,3.0,6.000002026558607,5.468470439646246,0.0
20061,"<a href=""statss.aspx?playerid=20061&position=P"">Kaleb Ort</a>",33.0,21.2,6.230769722137264,4.658213361395896,0.0
13607,"<a href=""statss.aspx?playerid=13607&position=P"">Carl Edwards Jr.</a>",33.0,3.0,9.0,7.135136318206788,0.0
19281,"<a href=""statss.aspx?playerid=19281&position=P"">Nick Hernandez</a>",30.0,2.0,9.0,10.635136318206786,0.0
16207,"<a href=""statss.aspx?playerid=16207&position=P"">Spencer Turnbull</a>",32.0,6.1,7.1052635145319645,5.819346979252197,1.0
6632,"<a href=""statss.aspx?playerid=6632&position=P"">Carlos Carrasco</a>",38.0,32.0,5.906250176019972,5.353886384330692,6.0
21205,"<a href=""statss.aspx?playerid=21205&position=P"">Connor Brogdon</a>",30.0,22.1,5.641792141440718,5.150062083007043,0.0
28036,"<a href=""statss.aspx?playerid=28036&position=P"">Luke Little</a>",24.0,0.2,13.500014081612017,21.135155093689477,0.0
16400,"<a href=""statss.aspx?playerid=16400&position=P"">Reynaldo Lopez</a>",31.0,5.0,5.4,6.535136318206787,1.0
19459,"<a href=""statss.aspx?playerid=19459&position=P"">Jorge Alcala</a>",29.0,29.1,7.670455158511149,4.839681908987043,0.0
21238,"<a href=""statss.aspx?playerid=21238&position=P"">Allan Winans</a>",29.0,6.1,8.526316217438357,6.13513646878695,1.0
21544,"<a href=""statss.aspx?playerid=21544&position=P"">Chase Shugart</a>",28.0,36.1,2.9724775851752048,4.731466873208286,0.0
23091,"<a href=""statss.aspx?playerid=23091&position=P"">Robinson Pina</a>",26.0,1.0,9.0,16.135136318206786,0.0
14120,"<a href=""statss.aspx?playerid=14120&position=P"">Lance McCullers Jr.</a>",31.0,32.2,6.612245225722684,5.675952770683559,8.0
21652,"<a href=""statss.aspx?playerid=21652&position=P"">Elvis Peguero</a>",28.0,7.1,4.9090918002051405,5.589682218309358,0.0
23223,"<a href=""statss.aspx?playerid=23223&position=P"">Michael Mercado</a>",26.0,3.0,15.0,8.801802984873454,0.0
24703,"<a href=""statss.aspx?playerid=24703&position=1B/3B"">Jonah Bride</a>",29.0,6.0,15.0,7.135136318206788,0.0
26952,"<a href=""statss.aspx?playerid=26952&position=P"">Anthony Molina</a>",23.0,8.2,7.269231302498399,6.250521162134673,0.0
31764,"<a href=""statss.aspx?playerid=31764&position=P"">A.J. Blubaugh</a>",24.0,4.0,4.5,7.385136318206787,1.0
15518,"<a href=""statss.aspx?playerid=15518&position=SS"">Amed Rosario</a>",29.0,1.0,36.0,22.135136318206786,0.0
11442,"<a href=""statss.aspx?playerid=11442&position=C"">Gary Sanchez</a>",32.0,1.0,36.0,22.135136318206786,0.0
19890,"<a href=""statss.aspx?playerid=19890&position=3B"">Emmanuel Rivera</a>",29.0,1.0,72.0,22.135136318206786,0.0
26117,"<a href=""statss.aspx?playerid=26117&position=P"">Blas Castano</a>",26.0,3.0,9.0,9.801802984873454,0.0
15043,"<a href=""statss.aspx?playerid=15043&position=P"">Lou Trivino</a>",33.0,32.0,4.218750801519643,5.041386680374922,2.0
24993,"<a href=""statss.aspx?playerid=24993&position=P"">Kody Funderburk</a>",28.0,12.0,7.500000633299404,5.301803167826615,0.0
12056,"<a href=""statss.aspx?playerid=12056&position=P"">Scott McGough</a>",35.0,7.0,6.428571428571429,6.563707746778215,0.0
27649,"<a href=""statss.aspx?playerid=27649&position=P"">Connor Phillips</a>",24.0,5.0,7.2,6.535136318206787,0.0
31571,"<a href=""statss.aspx?playerid=31571&position=P"">Paul Gervase</a>",25.0,4.1,2.076923714939855,7.519753049746481,0.0
16703,"<a href=""statss.aspx?playerid=16703&position=P"">Julian Merryweather</a>",33.0,18.2,5.785715461917917,4.688708062610672,0.0
18498,"<a href=""statss.aspx?playerid=18498&position=P"">Kenta Maeda</a>",37.0,8.0,7.875001026783273,6.135136709362319,0.0
25839,"<a href=""statss.aspx?playerid=25839&position=P"">Luis Contreras</a>",29.0,9.0,9.000001013279075,5.801803285104291,0.0
17273,"<a href=""statss.aspx?playerid=17273&position=SS"">Jorge Mateo</a>",30.0,1.0,45.0,25.135136318206786,0.0
15514,"<a href=""statss.aspx?playerid=15514&position=P"">Kendall Graveman</a>",34.0,8.1,8.640000360488907,6.135136443376547,0.0
6576,"<a href=""statss.aspx?playerid=6576&position=P"">Robert Stock</a>",35.0,2.2,10.125002640300188,11.760138567351392,0.0
12808,"<a href=""statss.aspx?playerid=12808&position=P"">Mike Clevinger</a>",34.0,5.2,7.941178906851496,6.311607880947386,0.0
26247,"<a href=""statss.aspx?playerid=26247&position=P"">Orlando Ribalta</a>",27.0,7.2,5.869565749776885,6.526440973633432,0.0
17796,"<a href=""statss.aspx?playerid=17796&position=P"">Dillon Tate</a>",31.0,5.1,5.062501235283281,6.88513723323144,0.0
27483,"<a href=""statss.aspx?playerid=27483&position=P"">Bobby Miller</a>",26.0,5.0,12.6,7.3351363182067875,1.0
24930,"<a href=""statss.aspx?playerid=24930&position=P"">Ethan Roberts</a>",27.0,8.1,5.40000090122238,5.895136778831559,0.0
17888,"<a href=""statss.aspx?playerid=17888&position=P"">Tayler Saucedo</a>",32.0,3.2,9.818183600410281,7.49877347394469,0.0
18000,"<a href=""statss.aspx?playerid=18000&position=P"">Triston McKenzie</a>",27.0,5.2,11.117648306190077,7.723372127110628,0.0
25311,"<a href=""statss.aspx?playerid=25311&position=P"">Roddery Munoz</a>",25.0,6.2,8.100000844895927,6.735136693716088,0.0
19666,"<a href=""statss.aspx?playerid=19666&position=P"">Jason Alexander</a>",32.0,12.0,10.500000834465093,7.1351366360982516,1.0
14874,"<a href=""statss.aspx?playerid=14874&position=P"">Sam Moll</a>",33.0,2.0,18.000009387736448,13.135141533615926,0.0
23401,"<a href=""statss.aspx?playerid=23401&position=SS"">Jose Caballero</a>",28.0,1.0,54.0,32.13513631820679,0.0
25862,"<a href=""statss.aspx?playerid=25862&position=P"">Noah Davis</a>",28.0,4.2,5.785715147853026,6.992279750108805,0.0
21537,"<a href=""statss.aspx?playerid=21537&position=P"">Daniel Lynch IV</a>",28.0,39.2,2.722689679766667,5.025893040266973,2.0
25174,"<a href=""statss.aspx?playerid=25174&position=P"">Penn Murfee</a>",31.0,12.2,7.815791171612045,5.582505270933791,0.0
25420,"<a href=""statss.aspx?playerid=25420&position=P"">Ryan Zeferjahn</a>",27.0,32.0,4.7812509351062555,4.916386666579706,0.0
24975,"<a href=""statss.aspx?playerid=24975&position=P"">Cooper Criswell</a>",28.0,9.0,6.0000006556511645,6.13513664603237,0.0
8779,"<a href=""statss.aspx?playerid=8779&position=P"">Wade Miley</a>",38.0,12.0,6.75,6.968469651540121,2.0
26260,"<a href=""statss.aspx?playerid=26260&position=P"">Drey Jameson</a>",27.0,3.0,3.0,6.135136318206788,0.0
15684,"<a href=""statss.aspx?playerid=15684&position=P"">Miguel Castro</a>",30.0,6.0,7.500002533198258,6.968470946285898,0.0
33482,"<a href=""statss.aspx?playerid=33482&position=P"">Chase Dollander</a>",23.0,62.1,6.064171432259067,5.8784519661335075,13.0
28253,"<a href=""statss.aspx?playerid=28253&position=3B/OF"">Javier Sanoja</a>",22.0,5.0,19.8000040125855,9.535137615204121,0.0
19337,"<a href=""statss.aspx?playerid=19337&position=P"">Richard Lovelady</a>",29.0,5.1,13.500003369525915,7.26013734778415,0.0
