playerid,Name,Age,IP,ERA,FIP,GS
25839,"<a href=""statss.aspx?playerid=25839&position=P"">Luis Contreras</a>",29.0,3.0,0.0,3.1351363182067877,0.0
26304,"<a href=""statss.aspx?playerid=26304&position=P"">Bryan Hoeing</a>",28.0,5.0,5.400002188683443,3.7351365613938365,0.0
21951,"<a href=""statss.aspx?playerid=21951&position=P"">Joel Peguero</a>",28.0,22.1,2.417910901627612,3.851554363133487,0.0
23733,"<a href=""statss.aspx?playerid=23733&position=3B"">Ezequiel Duran</a>",26.0,1.1,0.0,3.1351363182067877,0.0
16350,"<a href=""statss.aspx?playerid=16350&position=P"">Ryan Borucki</a>",31.0,9.1,2.8928581835819847,3.9922794837125606,0.0
18551,"<a href=""statss.aspx?playerid=18551&position=C"">Ali Sanchez</a>",28.0,1.0,18.0,1.1351363182067873,0.0
29782,"<a href=""statss.aspx?playerid=29782&position=1B/DH"">Niko Kavadas</a>",26.0,1.2,0.0,3.7351365470887106,0.0
19200,"<a href=""statss.aspx?playerid=19200&position=P"">Jose Quijada</a>",29.0,1.1,0.0,3.1351363182067877,0.0
16512,"<a href=""statss.aspx?playerid=16512&position=SS"">Isiah Kiner-Falefa</a>",30.0,0.2,0.0,3.1351363182067877,0.0
26058,"<a href=""statss.aspx?playerid=26058&position=P"">Easton Lucas</a>",28.0,2.2,13.500003218651585,4.635136675834741,1.0
27653,"<a href=""statss.aspx?playerid=27653&position=2B"">Christian Koss</a>",27.0,3.0,0.0,3.1351363182067877,0.0
21546,"<a href=""statss.aspx?playerid=21546&position=P"">Justin Hagenman</a>",28.0,17.2,5.6037737865726465,4.550230708755436,1.0
20517,"<a href=""statss.aspx?playerid=20517&position=P"">Nick Sandlin</a>",28.0,3.2,2.4545459200528925,5.044227589359037,0.0
23381,"<a href=""statss.aspx?playerid=23381&position=P"">Nolan Hoffman</a>",27.0,1.0,27.0,2.1351363182067873,0.0
27582,"<a href=""statss.aspx?playerid=27582&position=P"">Davis Daniel</a>",28.0,9.0,6.0,5.135136318206787,2.0
24622,"<a href=""statss.aspx?playerid=24622&position=2B/SS"">Ryan Fitzgerald</a>",31.0,2.0,0.0,3.1351363182067873,0.0
12976,"<a href=""statss.aspx?playerid=12976&position=C"">Austin Hedges</a>",32.0,2.0,4.5,3.1351363182067873,0.0
19736,"<a href=""statss.aspx?playerid=19736&position=P"">Caleb Boushley</a>",31.0,13.0,8.307693564680392,4.596675000882041,1.0
21544,"<a href=""statss.aspx?playerid=21544&position=P"">Chase Shugart</a>",28.0,8.2,5.192308644571423,4.519751956759166,0.0
22361,"<a href=""statss.aspx?playerid=22361&position=P"">Colin Holderman</a>",29.0,10.2,4.218751052976849,4.447636645799585,0.0
16866,"<a href=""statss.aspx?playerid=16866&position=P"">Reed Garrett</a>",32.0,23.1,6.171430019164911,4.377993752621943,1.0
27695,"<a href=""statss.aspx?playerid=27695&position=P"">Brian Van Belle</a>",28.0,8.1,5.40000020599366,4.815136382293704,0.0
23442,"<a href=""statss.aspx?playerid=23442&position=3B/SS"">Luis Vazquez</a>",25.0,1.1,0.0,3.1351363182067877,0.0
23802,"<a href=""statss.aspx?playerid=23802&position=2B/3B"">Anthony Seigler</a>",26.0,1.0,0.0,3.1351363182067873,0.0
17040,"<a href=""statss.aspx?playerid=17040&position=C"">Jose Herrera</a>",28.0,1.0,9.0,3.1351363182067873,0.0
24986,"<a href=""statss.aspx?playerid=24986&position=P"">Colin Selby</a>",27.0,8.1,3.240000123596196,4.095136354827883,0.0
16153,"<a href=""statss.aspx?playerid=16153&position=OF"">Austin Slater</a>",32.0,0.2,0.0,3.1351363182067877,0.0
17888,"<a href=""statss.aspx?playerid=17888&position=P"">Tayler Saucedo</a>",32.0,9.2,6.517241828046177,3.859274299100807,0.0
26136,"<a href=""statss.aspx?playerid=26136&position=P"">Austin Pope</a>",26.0,2.0,0.0,3.6351363182067873,0.0
18384,"<a href=""statss.aspx?playerid=18384&position=P"">Scott Effross</a>",31.0,9.2,9.310345468637395,4.376515714025107,0.0
19524,"<a href=""statss.aspx?playerid=19524&position=P"">Alan Rangel</a>",27.0,3.0,3.0,4.135136318206788,0.0
23324,"<a href=""statss.aspx?playerid=23324&position=P"">Freddy Tarnok</a>",26.0,5.1,3.375000201165688,4.447636396437888,0.0
19392,"<a href=""statss.aspx?playerid=19392&position=3B/OF"">Zach McKinstry</a>",30.0,0.1,0.0,3.1351363182067877,0.0
33248,"<a href=""statss.aspx?playerid=33248&position=P"">Craig Yoho</a>",25.0,3.0,3.0000010132793036,4.135136655966555,0.0
23091,"<a href=""statss.aspx?playerid=23091&position=P"">Robinson Pina</a>",26.0,1.1,6.750001609325793,3.8851364970207642,0.0
6655,"<a href=""statss.aspx?playerid=6655&position=P"">Craig Kimbrel</a>",37.0,11.0,2.4545459200528925,4.226045616008073,0.0
27662,"<a href=""statss.aspx?playerid=27662&position=P"">Christian Roa</a>",26.0,3.0,0.0,4.135136318206788,0.0
19883,"<a href=""statss.aspx?playerid=19883&position=P"">Alex Lange</a>",29.0,1.0,0.0,4.135136318206787,0.0
24591,"<a href=""statss.aspx?playerid=24591&position=P"">Joey Gerber</a>",28.0,4.1,2.076923229285257,4.288982556698596,0.0
18311,"<a href=""statss.aspx?playerid=18311&position=P"">Carson Fulmer</a>",31.0,29.1,5.829545707249455,4.703318204367459,0.0
19452,"<a href=""statss.aspx?playerid=19452&position=C"">Jake Rogers</a>",30.0,2.2,0.0,4.260136611573476,0.0
27783,"<a href=""statss.aspx?playerid=27783&position=P"">Zach Brzykcy</a>",25.0,3.1,21.60000225305581,4.3351364433765545,0.0
25543,"<a href=""statss.aspx?playerid=25543&position=C"">Korey Lee</a>",26.0,3.0,3.0,5.135136318206788,0.0
18674,"<a href=""statss.aspx?playerid=18674&position=P"">Jake Woodford</a>",28.0,36.1,6.440367900470497,4.263576847776404,0.0
18413,"<a href=""statss.aspx?playerid=18413&position=P"">Jose Urquidy</a>",30.0,2.1,7.714286765273879,4.420850779085767,0.0
14739,"<a href=""statss.aspx?playerid=14739&position=P"">Paul Blackburn</a>",31.0,20.1,4.868852535136059,4.561365848701189,0.0
17998,"<a href=""statss.aspx?playerid=17998&position=P"">Pete Fairbanks</a>",31.0,28.1,3.1764707341326215,4.617489327468678,0.0
33838,"<a href=""statss.aspx?playerid=33838&position=P"">Yariel Rodriguez</a>",28.0,32.1,3.6185576438095404,4.526889258133534,0.0
17610,"<a href=""statss.aspx?playerid=17610&position=P"">Tanner Rainey</a>",32.0,2.0,13.5,5.635136318206787,0.0
7836,"<a href=""statss.aspx?playerid=7836&position=P"">Hunter Strickland</a>",36.0,3.1,2.70000025749209,4.635136461257948,0.0
13355,"<a href=""statss.aspx?playerid=13355&position=C"">Luke Maile</a>",34.0,1.0,0.0,6.135136318206787,0.0
18337,"<a href=""statss.aspx?playerid=18337&position=P"">Nick Anderson</a>",34.0,14.2,6.136364301374208,4.839681957477401,0.0
25427,"<a href=""statss.aspx?playerid=25427&position=P"">Gavin Hollowell</a>",27.0,3.0,12.0,4.801802984873454,0.0
9174,"<a href=""statss.aspx?playerid=9174&position=P"">Casey Kelly</a>",35.0,1.2,0.0,4.935137069225625,0.0
20827,"<a href=""statss.aspx?playerid=20827&position=P"">Michael Petersen</a>",31.0,11.1,3.970589411661223,4.635136762612138,0.0
30153,"<a href=""statss.aspx?playerid=30153&position=P"">Dominic Hamel</a>",26.0,1.0,0.0,6.135136318206787,0.0
30145,"<a href=""statss.aspx?playerid=30145&position=P"">Dylan Smith</a>",25.0,3.1,0.0,4.9351364898681815,0.0
19804,"<a href=""statss.aspx?playerid=19804&position=P"">Bryan Baker</a>",30.0,32.1,5.567010543604623,4.495961117754584,0.0
25551,"<a href=""statss.aspx?playerid=25551&position=P"">Isaiah Campbell</a>",27.0,7.2,7.0434788997322615,4.8307886459201095,0.0
5615,"<a href=""statss.aspx?playerid=5615&position=P"">Ryan Brasier</a>",37.0,12.1,8.027028591681912,4.27027167460625,1.0
16918,"<a href=""statss.aspx?playerid=16918&position=P"">Luke Weaver</a>",31.0,35.1,5.349058172350693,4.380419702246102,0.0
24937,"<a href=""statss.aspx?playerid=24937&position=P"">Austin Warren</a>",29.0,6.0,1.5000002458692,4.8018032580614545,0.0
27590,"<a href=""statss.aspx?playerid=27590&position=P"">Jake Eder</a>",26.0,13.0,5.538461538461538,4.82744401051448,0.0
13190,"<a href=""statss.aspx?playerid=13190&position=P"">Jordan Weems</a>",32.0,3.1,18.90000197142383,5.835136599838764,0.0
27508,"<a href=""statss.aspx?playerid=27508&position=P"">Carson Ragsdale</a>",27.0,5.0,14.4,4.735136318206788,0.0
31730,"<a href=""statss.aspx?playerid=31730&position=P"">Jonathan Cannon</a>",24.0,37.0,8.027027440819994,5.567568876031029,6.0
7802,"<a href=""statss.aspx?playerid=7802&position=SS"">Miguel Rojas</a>",36.0,1.0,0.0,9.135136318206786,0.0
31913,"<a href=""statss.aspx?playerid=31913&position=P"">Hayden Harris</a>",26.0,2.2,3.375000842381479,5.38513687979444,0.0
27477,"<a href=""statss.aspx?playerid=27477&position=P"">Bryce Jarvis</a>",27.0,11.2,5.4000007632801585,4.935136572633507,0.0
17276,"<a href=""statss.aspx?playerid=17276&position=C"">Alex Jackson</a>",29.0,1.0,27.0,9.135136318206786,0.0
27819,"<a href=""statss.aspx?playerid=27819&position=P"">Brandon Young</a>",26.0,45.0,6.000000254313162,5.290691965126701,9.0
23779,"<a href=""statss.aspx?playerid=23779&position=P"">Justin Bruihl</a>",28.0,11.0,6.545456389750851,4.589682182595865,0.0
26440,"<a href=""statss.aspx?playerid=26440&position=P"">Ryan Gusto</a>",26.0,37.1,6.991071666685911,5.465493540435424,6.0
14854,"<a href=""statss.aspx?playerid=14854&position=OF"">Mike Yastrzemski</a>",34.0,1.0,18.0,9.135136318206786,0.0
13449,"<a href=""statss.aspx?playerid=13449&position=P"">Taylor Rogers</a>",34.0,23.0,3.9130438230439113,4.656875582723864,0.0
16128,"<a href=""statss.aspx?playerid=16128&position=P"">John Curtiss</a>",32.0,34.2,4.153846697826781,4.115905677415888,0.0
19409,"<a href=""statss.aspx?playerid=19409&position=P"">Dane Dunning</a>",30.0,15.2,7.468085920880943,4.539391790509187,0.0
31989,"<a href=""statss.aspx?playerid=31989&position=P"">Tom Harrington</a>",23.0,0.2,81.0000844896721,12.135145705948133,0.0
14309,"<a href=""statss.aspx?playerid=14309&position=P"">Frankie Montas</a>",32.0,29.2,6.37078685818291,5.393563405499142,5.0
29754,"<a href=""statss.aspx?playerid=29754&position=P"">Sam Bachman</a>",25.0,12.1,8.756759225408555,4.594596189108213,0.0
17192,"<a href=""statss.aspx?playerid=17192&position=P"">Jalen Beeks</a>",31.0,19.1,1.862069389376527,4.273067611714665,2.0
15042,"<a href=""statss.aspx?playerid=15042&position=P"">Tim Mayza</a>",33.0,7.1,4.909091840105785,5.044227589359037,0.0
29928,"<a href=""statss.aspx?playerid=29928&position=P"">Dylan Dodd</a>",27.0,26.2,4.050000861492191,4.297636565486954,0.0
19599,"<a href=""statss.aspx?playerid=19599&position=OF"">Chas McCormick</a>",30.0,3.0,6.0,6.468469651540121,0.0
12037,"<a href=""statss.aspx?playerid=12037&position=3B"">Jon Berti</a>",35.0,3.2,7.363637760158678,6.407864211610644,0.0
21290,"<a href=""statss.aspx?playerid=21290&position=P"">Lucas Gilbreath</a>",29.0,1.0,9.0,12.135136318206786,0.0
25215,"<a href=""statss.aspx?playerid=25215&position=P"">Yaramil Hiraldo</a>",29.0,18.1,4.9090918002051405,5.262409431629015,0.0
26020,"<a href=""statss.aspx?playerid=26020&position=P"">Seth Johnson</a>",26.0,10.2,4.218750275031216,4.728886422107469,0.0
13361,"<a href=""statss.aspx?playerid=13361&position=P"">Steven Matz</a>",34.0,31.1,2.5851069034233003,4.571306820108621,0.0
27583,"<a href=""statss.aspx?playerid=27583&position=P"">Garrett Acton</a>",27.0,1.0,0.0,9.135136318206786,0.0
12056,"<a href=""statss.aspx?playerid=12056&position=P"">Scott McGough</a>",35.0,9.0,7.0,5.35735854042901,0.0
21238,"<a href=""statss.aspx?playerid=21238&position=P"">Allan Winans</a>",29.0,3.0,9.0,6.468469651540121,0.0
15094,"<a href=""statss.aspx?playerid=15094&position=P"">Rob Zastryzny</a>",33.0,8.2,3.1153856045486976,5.096675402552264,0.0
21537,"<a href=""statss.aspx?playerid=21537&position=P"">Daniel Lynch IV</a>",28.0,28.0,3.5357149217126858,4.385136543054706,0.0
26215,"<a href=""statss.aspx?playerid=26215&position=P"">Jackson Rutledge</a>",26.0,39.0,5.538462812378855,4.878726462844575,0.0
25648,"<a href=""statss.aspx?playerid=25648&position=P"">Justin Slaten</a>",27.0,10.2,5.906250946107472,4.728886573505628,0.0
26030,"<a href=""statss.aspx?playerid=26030&position=P"">Tyler Owens</a>",24.0,1.0,9.0,12.135136318206786,0.0
19320,"<a href=""statss.aspx?playerid=19320&position=P"">Joey Lucchesi</a>",32.0,33.1,3.510000566965433,4.185136487811832,0.0
30160,"<a href=""statss.aspx?playerid=30160&position=P"">Richard Fitts</a>",25.0,20.0,5.400000257492078,5.185136415958409,4.0
27812,"<a href=""statss.aspx?playerid=27812&position=P"">Dugan Darnell</a>",28.0,11.2,3.8571433924899554,5.192279460868097,0.0
31552,"<a href=""statss.aspx?playerid=31552&position=P"">Zach Agnos</a>",24.0,10.0,9.000002682209814,5.435137003660406,0.0
27481,"<a href=""statss.aspx?playerid=27481&position=P"">Cole Wilcox</a>",25.0,1.0,27.0,10.135136318206786,0.0
23135,"<a href=""statss.aspx?playerid=23135&position=P"">Eduardo Salazar</a>",27.0,3.0,3.0,7.135136318206788,0.0
29866,"<a href=""statss.aspx?playerid=29866&position=P"">Chayce McDermott</a>",26.0,1.0,72.00007510193076,11.135144662865759,0.0
16507,"<a href=""statss.aspx?playerid=16507&position=P"">Dan Altavilla</a>",32.0,14.1,3.139535847662757,4.809555436960258,0.0
22284,"<a href=""statss.aspx?playerid=22284&position=P"">Matt Sauer</a>",26.0,2.0,9.0,7.635136318206787,0.0
14332,"<a href=""statss.aspx?playerid=14332&position=P"">Joel Payamps</a>",31.0,8.0,3.3750004023314,4.635136497020742,0.0
27765,"<a href=""statss.aspx?playerid=27765&position=P"">Yosver Zulueta</a>",27.0,5.0,7.200001502037361,5.935136902332427,0.0
29812,"<a href=""statss.aspx?playerid=29812&position=P"">Robert Gasser</a>",26.0,5.2,3.176470944625736,6.841019086936813,2.0
14813,"<a href=""statss.aspx?playerid=14813&position=2B/SS"">Kyle Farmer</a>",34.0,1.0,9.0,16.135136318206786,0.0
23811,"<a href=""statss.aspx?playerid=23811&position=P"">Luarbert Arias</a>",24.0,1.0,18.0,14.135136318206786,0.0
21922,"<a href=""statss.aspx?playerid=21922&position=P"">Sauryn Lao</a>",25.0,9.1,5.785715702085209,5.599422635761599,0.0
21229,"<a href=""statss.aspx?playerid=21229&position=P"">Daniel Robert</a>",30.0,11.1,3.97058872254668,5.341018941843831,0.0
22273,"<a href=""statss.aspx?playerid=22273&position=P"">Owen White</a>",25.0,0.1,108.00011265289614,42.13517699841928,0.0
22810,"<a href=""statss.aspx?playerid=22810&position=P"">Roansy Contreras</a>",25.0,12.2,5.684211266338096,5.977241951375835,0.0
25807,"<a href=""statss.aspx?playerid=25807&position=3B/SS"">Jared Triolo</a>",27.0,1.0,0.0,19.135136318206786,0.0
30171,"<a href=""statss.aspx?playerid=30171&position=P"">Mason Black</a>",25.0,4.0,6.75,7.135136318206787,0.0
23150,"<a href=""statss.aspx?playerid=23150&position=P"">Osvaldo Bido</a>",29.0,31.1,5.457447372575974,5.305349308470918,1.0
15679,"<a href=""statss.aspx?playerid=15679&position=1B"">Rowdy Tellez</a>",30.0,2.0,13.5,11.135136318206786,0.0
22823,"<a href=""statss.aspx?playerid=22823&position=2B/3B"">Oswald Peraza</a>",25.0,2.1,30.85714745521614,9.992280197143707,0.0
24930,"<a href=""statss.aspx?playerid=24930&position=P"">Ethan Roberts</a>",27.0,0.2,13.500014081612017,22.635156658313033,0.0
13897,"<a href=""statss.aspx?playerid=13897&position=C"">Tyler Heineman</a>",34.0,2.1,42.428577209006335,9.992280109561346,0.0
14993,"<a href=""statss.aspx?playerid=14993&position=P"">Scott Barlow</a>",32.0,32.1,4.175258708175887,5.14544606658777,1.0
24914,"<a href=""statss.aspx?playerid=24914&position=P"">Lazaro Estrada</a>",26.0,7.1,8.590909463314986,5.180590952329403,0.0
19695,"<a href=""statss.aspx?playerid=19695&position=P"">Connor Seabold</a>",29.0,3.2,9.818183520608992,6.407864158409785,0.0
21132,"<a href=""statss.aspx?playerid=21132&position=P"">Alexis Diaz</a>",28.0,11.2,6.17142999551767,5.535136872019215,0.0
23313,"<a href=""statss.aspx?playerid=23313&position=P"">Jose Butto</a>",27.0,23.1,6.557145241244365,4.29227959607344,0.0
19458,"<a href=""statss.aspx?playerid=19458&position=DH/OF"">Cooper Hummel</a>",30.0,1.0,36.0,19.135136318206786,0.0
24862,"<a href=""statss.aspx?playerid=24862&position=P"">Ryan Fernandez</a>",27.0,21.2,6.230770004959598,4.704367282418834,0.0
15674,"<a href=""statss.aspx?playerid=15674&position=C"">Reese McGuire</a>",30.0,1.0,9.0,19.135136318206786,0.0
20536,"<a href=""statss.aspx?playerid=20536&position=2B/OF"">Vidal Brujan</a>",27.0,2.0,13.500006839636454,11.135140371324685,0.0
27753,"<a href=""statss.aspx?playerid=27753&position=P"">Bailey Horn</a>",27.0,10.0,1.8000003594160798,4.935136677622867,0.0
29542,"<a href=""statss.aspx?playerid=29542&position=P"">Andre Granillo</a>",25.0,14.1,6.279071186155224,5.0886251316773015,0.0
7048,"<a href=""statss.aspx?playerid=7048&position=P"">Fernando Cruz</a>",35.0,15.0,4.800000963211253,4.668469959232604,0.0
6632,"<a href=""statss.aspx?playerid=6632&position=P"">Carlos Carrasco</a>",38.0,13.2,9.878049240021554,6.208307192880159,3.0
20198,"<a href=""statss.aspx?playerid=20198&position=P"">Ben Bowden</a>",30.0,10.2,4.218750675791052,5.666386723681418,0.0
30085,"<a href=""statss.aspx?playerid=30085&position=P"">Ben Casparius</a>",26.0,21.0,6.42857296126266,5.706565502711851,1.0
10591,"<a href=""statss.aspx?playerid=10591&position=P"">Scott Alexander</a>",35.0,1.1,6.750007040806008,14.38514805288347,0.0
17696,"<a href=""statss.aspx?playerid=17696&position=2B/SS"">Kevin Newman</a>",31.0,4.0,6.75,9.635136318206786,0.0
19924,"<a href=""statss.aspx?playerid=19924&position=P"">Bryan Hudson</a>",28.0,4.2,5.785715147853026,6.777994003892026,0.0
24590,"<a href=""statss.aspx?playerid=24590&position=P"">John Rooney</a>",28.0,1.1,6.750001609325793,12.13513846397451,0.0
31610,"<a href=""statss.aspx?playerid=31610&position=P"">Zach Maxwell</a>",24.0,10.0,4.500000429153483,5.635136556625389,0.0
19281,"<a href=""statss.aspx?playerid=19281&position=P"">Nick Hernandez</a>",30.0,8.2,4.153846458570514,6.135136538285492,0.0
10315,"<a href=""statss.aspx?playerid=10315&position=P"">Michael Tonkin</a>",35.0,24.0,4.8750008111820975,4.801803262200667,0.0
16427,"<a href=""statss.aspx?playerid=16427&position=P"">Scott Blewett</a>",29.0,3.1,13.50000128746045,7.635136747360271,0.0
33699,"<a href=""statss.aspx?playerid=33699&position=P"">Logan Evans</a>",24.0,41.1,5.225806732951804,5.288362240580447,8.0
18341,"<a href=""statss.aspx?playerid=18341&position=P"">Julian Fernandez</a>",29.0,5.0,5.4,7.535136318206788,0.0
15941,"<a href=""statss.aspx?playerid=15941&position=C"">Austin Nola</a>",35.0,1.0,72.0,29.135136318206786,0.0
17975,"<a href=""statss.aspx?playerid=17975&position=SS/OF"">Scott Kingery</a>",31.0,2.0,36.0,15.135136318206786,0.0
25158,"<a href=""statss.aspx?playerid=25158&position=P"">Jayvien Sandridge</a>",26.0,0.2,27.000028163224034,30.13516448143082,0.0
14168,"<a href=""statss.aspx?playerid=14168&position=P"">Jose Berrios</a>",31.0,64.0,5.625000251457107,5.478886422980581,13.0
11804,"<a href=""statss.aspx?playerid=11804&position=P"">Hector Neris</a>",36.0,11.2,5.400000804662825,5.963708168268267,0.0
19899,"<a href=""statss.aspx?playerid=19899&position=P"">Clarke Schmidt</a>",29.0,3.0,9.0,8.801802984873454,1.0
25481,"<a href=""statss.aspx?playerid=25481&position=P"">Joe La Sorsa</a>",27.0,2.0,9.0,8.635136318206786,0.0
13528,"<a href=""statss.aspx?playerid=13528&position=P"">Matt Bowman</a>",34.0,3.0,18.000005722047717,8.135137907664486,0.0
14120,"<a href=""statss.aspx?playerid=14120&position=P"">Lance McCullers Jr.</a>",31.0,22.2,6.352941354665794,5.914548160873072,5.0
20962,"<a href=""statss.aspx?playerid=20962&position=P"">Elvin Rodriguez</a>",27.0,1.0,18.0,27.135136318206786,0.0
10314,"<a href=""statss.aspx?playerid=10314&position=P"">Erasmo Ramirez</a>",35.0,11.0,2.454545680649045,5.135136502439343,0.0
31571,"<a href=""statss.aspx?playerid=31571&position=P"">Paul Gervase</a>",25.0,4.0,6.75,8.635136318206786,0.0
31261,"<a href=""statss.aspx?playerid=31261&position=P"">Chris Roycroft</a>",28.0,7.2,9.39130633134289,6.52644138230283,0.0
21850,"<a href=""statss.aspx?playerid=21850&position=P"">Mason Thompson</a>",27.0,10.2,11.812503080350218,5.666386978281835,0.0
19453,"<a href=""statss.aspx?playerid=19453&position=P"">Shaun Anderson</a>",30.0,0.2,54.00005632644807,39.13517386917217,0.0
32026,"<a href=""statss.aspx?playerid=32026&position=P"">Drew Sommers</a>",24.0,3.0,18.00000625848988,9.468471853601374,0.0
8241,"<a href=""statss.aspx?playerid=8241&position=P"">David Robertson</a>",40.0,17.2,4.075472339780969,4.94645735810944,0.0
20572,"<a href=""statss.aspx?playerid=20572&position=1B"">Kody Clemens</a>",29.0,1.0,18.0,29.135136318206786,0.0
29530,"<a href=""statss.aspx?playerid=29530&position=P"">Fraser Ellard</a>",27.0,10.1,2.612904067311424,5.844814610233449,3.0
20185,"<a href=""statss.aspx?playerid=20185&position=P"">Zach Pop</a>",28.0,1.1,20.250004827977378,12.885138642788487,0.0
25911,"<a href=""statss.aspx?playerid=25911&position=P"">Yennier Cano</a>",31.0,31.1,5.45744774631258,4.698966374167702,0.0
27967,"<a href=""statss.aspx?playerid=27967&position=P"">Andry Lara</a>",22.0,14.1,8.790698490831462,5.4374621134245515,0.0
25620,"<a href=""statss.aspx?playerid=25620&position=P"">Luis Mey</a>",24.0,6.2,1.3500005511941775,6.435137665570333,0.0
25311,"<a href=""statss.aspx?playerid=25311&position=P"">Roddery Munoz</a>",25.0,4.1,8.307692917141027,9.36590600606256,0.0
23293,"<a href=""statss.aspx?playerid=23293&position=P"">Codi Heuer</a>",28.0,3.1,5.400002059937309,10.335139064789868,0.0
16258,"<a href=""statss.aspx?playerid=16258&position=P"">Aaron Bummer</a>",31.0,22.0,4.909092245762377,4.816954957958712,2.0
15514,"<a href=""statss.aspx?playerid=15514&position=P"">Kendall Graveman</a>",34.0,9.1,5.785714501248947,5.4922792631600625,0.0
13293,"<a href=""statss.aspx?playerid=13293&position=P"">Danny Coulombe</a>",35.0,20.2,3.919356151834245,5.070620837631106,0.0
17282,"<a href=""statss.aspx?playerid=17282&position=P"">Michael Kopech</a>",29.0,4.0,6.750001760200125,7.885137556866135,0.0
4676,"<a href=""statss.aspx?playerid=4676&position=P"">Charlie Morton</a>",41.0,70.0,6.042857389839338,5.463707841951024,15.0
13652,"<a href=""statss.aspx?playerid=13652&position=P"">Tayler Scott</a>",33.0,1.2,27.000010299686547,21.135143184664482,0.0
16977,"<a href=""statss.aspx?playerid=16977&position=P"">Trevor Williams</a>",33.0,3.0,21.0,10.135136318206788,1.0
16502,"<a href=""statss.aspx?playerid=16502&position=P"">Ryan Yarbrough</a>",33.0,8.2,7.269231327495322,6.942828918323384,0.0
15551,"<a href=""statss.aspx?playerid=15551&position=P"">Mark Leiter Jr.</a>",34.0,16.0,6.187502397225236,5.510137238353847,0.0
28253,"<a href=""statss.aspx?playerid=28253&position=3B/OF"">Javier Sanoja</a>",22.0,4.1,12.461539461415276,10.750521544627233,0.0
13435,"<a href=""statss.aspx?playerid=13435&position=P"">Pierce Johnson</a>",34.0,30.2,2.9347832656215185,4.635136653968897,0.0
15905,"<a href=""statss.aspx?playerid=15905&position=C"">Luis Torrens</a>",29.0,0.2,54.00005632644807,46.635181692289954,0.0
19337,"<a href=""statss.aspx?playerid=19337&position=P"">Richard Lovelady</a>",29.0,6.1,4.263158810848871,6.7667160459669375,0.0
23974,"<a href=""statss.aspx?playerid=23974&position=P"">Randy Rodriguez</a>",25.0,14.0,4.500000641814392,5.27799376668983,0.0
21045,"<a href=""statss.aspx?playerid=21045&position=P"">Seth Martinez</a>",30.0,6.2,5.40000133574042,7.185137320012102,0.0
31701,"<a href=""statss.aspx?playerid=31701&position=P"">Blade Tidwell</a>",24.0,4.1,6.230769687855771,9.135136758364197,0.0
15488,"<a href=""statss.aspx?playerid=15488&position=P"">Antonio Senzatela</a>",30.0,49.1,6.567567998699878,5.5878391819187785,7.0
19996,"<a href=""statss.aspx?playerid=19996&position=P"">Dylan Lee</a>",30.0,30.2,5.282610047531496,4.667745406070863,0.0
20370,"<a href=""statss.aspx?playerid=20370&position=P"">Bruce Zimmermann</a>",30.0,6.0,7.5,8.135136318206788,1.0
19558,"<a href=""statss.aspx?playerid=19558&position=P"">Geoff Hartlieb</a>",31.0,3.1,21.60000225305581,13.335137382149806,0.0
29921,"<a href=""statss.aspx?playerid=29921&position=P"">Spencer Arrighetti</a>",25.0,25.2,5.259740585459708,5.86240921437108,5.0
20515,"<a href=""statss.aspx?playerid=20515&position=P"">Kyle Nelson</a>",28.0,2.0,9.0,13.635136318206786,0.0
19222,"<a href=""statss.aspx?playerid=19222&position=P"">Lake Bachar</a>",30.0,31.0,4.645162040559729,4.812555943964467,1.0
29521,"<a href=""statss.aspx?playerid=29521&position=P"">Ryan Loutos</a>",26.0,4.2,11.571430295706053,11.063708928227602,0.0
12572,"<a href=""statss.aspx?playerid=12572&position=P"">Blake Treinen</a>",37.0,18.2,6.267858777328687,5.170851134775079,0.0
27626,"<a href=""statss.aspx?playerid=27626&position=P"">Eric Orze</a>",27.0,5.0,7.200001459121999,7.9351372909547875,0.0
20116,"<a href=""statss.aspx?playerid=20116&position=P"">Calvin Faucher</a>",29.0,29.0,2.172413942682059,4.686860562979686,0.0
23426,"<a href=""statss.aspx?playerid=23426&position=P"">Max Lazar</a>",26.0,26.1,5.468355127642439,5.071845425913485,0.0
23479,"<a href=""statss.aspx?playerid=23479&position=P"">Cam Sanders</a>",28.0,6.2,8.10000203982047,8.085137564763741,0.0
18347,"<a href=""statss.aspx?playerid=18347&position=P"">Brandon Waddell</a>",31.0,16.2,4.320000411987344,5.655136558532738,1.0
35321,"<a href=""statss.aspx?playerid=35321&position=P"">Tomoyuki Sugano</a>",35.0,68.1,5.400000175848246,5.5644046899975965,14.0
22253,"<a href=""statss.aspx?playerid=22253&position=P"">Sean Reynolds</a>",27.0,4.1,12.461542118231588,11.673600362180284,0.0
12777,"<a href=""statss.aspx?playerid=12777&position=P"">John Brebbia</a>",35.0,4.2,7.714286765273879,7.420851187803387,0.0
19261,"<a href=""statss.aspx?playerid=19261&position=P"">Ian Hamilton</a>",30.0,10.1,6.096776209811065,6.328685761441155,1.0
12095,"<a href=""statss.aspx?playerid=12095&position=P"">Yimi Garcia</a>",34.0,1.0,18.0,20.135136318206786,0.0
19312,"<a href=""statss.aspx?playerid=19312&position=P"">Cal Quantrill</a>",30.0,44.2,7.05223920749489,5.978420062180918,10.0
